CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single
710190858,1,28.0,1,0.0,1.0,0.0,15,5,2,4,9283.0,2288,6995.0,0.928,13804,110,0.719,0.246,0,1,1,0,0
789235383,1,38.0,4,1.0,2.0,0.0,27,5,2,4,10386.0,1909,8477.0,1.43,2119,52,1.08,0.184,0,1,0,1,0
721132233,1,42.0,4,0.0,0.0,0.0,31,2,2,2,2410.0,1769,641.0,0.759,1217,30,1.143,0.734,1,0,0,1,0
714421233,1,54.0,0,1.0,0.0,0.0,36,5,3,4,5399.0,1723,3676.0,0.765,1292,34,0.889,0.319,1,0,0,1,0
710877108,1,44.0,1,0.0,0.0,0.0,32,1,1,2,2724.0,1288,1436.0,0.613,4171,75,1.206,0.473,1,0,1,0,0
803355408,1,50.0,2,0.0,1.0,0.0,44,5,3,1,2205.0,1659,546.0,0.891,4813,77,0.674,0.752,0,1,0,1,0
714665733,1,42.0,4,1.0,1.0,0.0,36,5,1,0,2727.0,834,1893.0,0.568,1294,26,0.444,0.306,0,1,0,0,1
789786258,1,39.0,2,0.0,2.0,0.0,28,3,2,4,26570.0,1915,24655.0,1.454,2118,33,1.062,0.072,0,1,0,1,0
813469458,1,26.0,1,1.0,1.0,0.0,20,6,3,3,1438.3,673,765.3,0.595,2167,48,0.412,0.468,1,0,0,0,1
714321408,1,65.0,1,0.0,1.0,0.0,56,6,2,2,2246.0,1326,920.0,0.543,1429,32,0.455,0.59,0,1,0,1,0
712419708,1,56.0,2,2.0,0.0,0.0,48,6,1,2,4930.0,2259,2671.0,1.134,2194,53,0.606,0.458,1,0,0,1,0
709335558,1,49.0,3,0.0,3.0,0.0,37,6,3,3,7753.0,1643,6110.0,0.798,3367,65,0.806,0.212,0,1,0,1,0
718299933,1,42.0,3,0.0,1.0,0.0,30,3,3,4,4333.0,739,3594.0,0.69,15903,100,0.754,0.171,0,1,0,1,0
708759408,1,48.0,3,0.0,1.0,0.0,39,6,3,2,4207.0,0,4207.0,0.923,15124,108,0.714,0.0,1,0,0,0,1
715993608,1,51.0,2,1.0,3.0,0.0,41,6,3,2,26714.0,2517,24197.0,0.758,1686,50,0.724,0.094,0,1,0,0,1
811989858,1,49.0,4,0.0,1.0,1.0,44,6,3,2,32244.0,0,32244.0,0.647,3501,65,0.757,0.0,0,1,1,0,0
711231558,1,58.0,3,0.0,1.0,0.0,40,6,1,3,8308.0,2517,5791.0,1.455,1915,37,1.056,0.303,0,1,0,1,0
713053383,0,42.0,3,1.0,2.0,0.0,36,1,1,3,34516.0,781,33735.0,0.803,853,12,0.091,0.023,0,1,0,1,0
826150608,1,44.0,4,0.0,1.0,1.0,40,1,1,2,18072.0,1378,16694.0,0.73,8199,98,0.75,0.076,0,1,0,0,1
771735933,1,48.0,2,0.0,2.0,0.0,36,2,1,1,10761.0,1722,9039.0,0.7,4731,82,0.783,0.16,0,1,0,1,0
797169633,1,41.0,4,1.0,3.0,0.0,35,5,3,3,34516.0,825,33691.0,0.982,3127,51,0.962,0.024,0,1,0,0,1
796029483,1,49.0,3,1.0,0.0,0.0,43,2,3,2,2174.0,785,1389.0,0.657,3890,78,0.66,0.361,1,0,0,1,0
773383158,1,29.0,1,1.0,0.0,0.0,23,4,3,4,4945.0,0,4945.0,1.033,2743,69,0.769,0.0,1,0,0,0,1
789563658,1,64.0,0,1.0,0.0,1.0,56,5,4,4,12155.0,0,12155.0,0.446,4618,60,0.875,0.0,0,1,0,0,1
718640508,1,59.0,0,1.0,0.0,0.0,46,4,1,2,3044.0,1611,1433.0,0.74,1456,36,0.714,0.529,1,0,0,0,1
714574083,1,36.0,3,1.0,0.0,0.0,31,3,2,3,2937.0,2159,778.0,0.67,2511,51,0.7,0.735,1,0,0,0,1
710697408,1,41.0,5,0.0,0.0,0.0,22,2,1,3,6739.0,896,5843.0,0.765,15471,115,0.855,0.133,1,0,0,1,0
720251358,0,54.0,2,0.0,0.0,0.0,36,6,3,1,3591.0,2517,1074.0,0.665,2313,43,0.536,0.701,1,0,1,0,0
779261433,1,54.0,2,1.0,0.0,0.0,36,3,1,2,2043.0,1597,446.0,0.814,3553,61,0.694,0.782,1,0,0,0,1
827635083,1,59.0,0,1.0,0.0,0.0,55,4,3,3,1438.3,755,683.3,0.62,4222,75,0.744,0.525,1,0,1,0,0
758340108,1,39.0,2,1.0,0.0,1.0,29,3,3,2,10024.0,913,9111.0,0.568,3906,78,0.592,0.091,1,0,0,0,1
709225758,1,48.0,3,2.0,0.0,0.0,37,2,1,3,7469.0,2474,4995.0,0.674,8213,86,0.623,0.331,1,0,0,1,0
714124983,1,57.0,2,0.0,2.0,0.0,48,6,4,3,13457.0,1044,12413.0,0.722,3303,66,0.737,0.078,0,1,0,0,1
709838508,1,45.0,3,1.0,1.0,1.0,31,2,1,3,34516.0,1509,33007.0,0.728,7167,91,0.625,0.044,0,1,1,0,0
719384433,0,44.0,3,0.0,0.0,0.0,28,5,2,3,1877.0,1203,674.0,0.654,2581,57,0.781,0.641,1,0,1,0,0
712105533,1,32.0,2,0.0,1.0,0.0,20,6,3,4,2235.0,1638,597.0,0.912,2905,56,0.806,0.733,0,1,0,0,1
779647608,1,39.0,2,0.0,3.0,0.0,22,5,2,2,26124.0,0,26124.0,0.735,4199,92,0.586,0.0,0,1,0,0,1
710573808,1,55.0,2,0.0,1.0,0.0,36,6,3,3,2243.0,1418,825.0,0.39,1334,31,0.409,0.632,0,1,0,0,1
779885358,1,51.0,0,1.0,3.0,1.0,35,5,1,2,34516.0,2332,32184.0,0.8,4587,82,0.745,0.068,0,1,0,1,0
780097533,1,48.0,3,2.0,2.0,0.0,33,4,1,2,10292.0,0,10292.0,0.656,15148,111,0.79,0.0,0,1,1,0,0
817332483,0,63.0,0,2.0,0.0,0.0,47,6,4,3,7306.0,0,7306.0,0.875,2445,43,0.593,0.0,0,1,0,0,1
718108758,1,43.0,2,0.0,1.0,0.0,36,3,1,2,6039.0,1759,4280.0,0.479,4538,86,0.654,0.291,0,1,0,0,1
714121983,1,49.0,3,1.0,0.0,0.0,42,4,2,3,4349.0,1400,2949.0,0.641,4694,84,0.75,0.322,1,0,0,0,1
709288383,1,32.0,2,1.0,2.0,0.0,26,5,1,3,29961.0,789,29172.0,0.833,2337,69,0.605,0.026,0,1,1,0,0
720683958,1,41.0,4,0.0,2.0,2.0,36,6,2,2,34516.0,0,34516.0,0.742,4077,67,0.763,0.0,0,1,1,0,0
807161508,1,26.0,1,0.0,0.0,0.0,20,6,3,2,2590.0,1748,842.0,0.626,2804,52,0.486,0.675,0,1,0,0,1
713798958,1,38.0,3,0.0,0.0,0.0,36,2,3,1,1946.0,1430,516.0,0.564,4643,87,0.812,0.735,1,0,0,0,1
719521983,1,38.0,2,0.0,1.0,0.0,31,4,3,3,6116.0,1698,4418.0,0.937,1592,32,1.0,0.278,0,1,0,1,0
713295183,1,48.0,2,1.0,2.0,0.0,29,6,2,3,24446.0,1854,22592.0,0.782,3897,75,0.786,0.076,0,1,1,0,0
715955208,1,35.0,1,0.0,0.0,0.0,26,3,3,2,2189.0,1833,356.0,0.56,4530,72,0.846,0.837,1,0,0,0,1
711336033,1,26.0,0,0.0,0.0,0.0,36,3,3,2,7595.0,1032,6563.0,1.035,4080,72,0.8,0.136,1,0,0,0,1
717022533,1,43.0,2,2.0,1.0,0.0,36,4,1,3,2283.0,0,2283.0,0.899,4088,66,0.886,0.0,1,0,0,0,1
771106458,1,54.0,4,1.0,0.0,0.0,41,1,5,2,2444.0,1313,1131.0,0.689,4609,61,0.794,0.537,1,0,0,1,0
719049033,1,53.0,3,0.0,3.0,0.0,44,5,6,4,14057.0,1655,12402.0,0.676,2073,60,0.333,0.118,0,1,0,1,0
711881733,1,55.0,1,1.0,0.0,0.0,46,3,3,3,1606.0,0,1606.0,0.855,4548,76,0.652,0.0,1,0,0,1,0
789866133,1,45.0,3,1.0,1.0,0.0,35,2,3,2,4318.0,2359,1959.0,0.993,12867,118,0.573,0.546,1,0,0,0,1
708862233,1,44.0,4,1.0,1.0,0.0,30,3,3,3,4068.0,0,4068.0,1.121,5161,83,0.766,0.0,1,0,0,1,0
790174608,1,37.0,1,2.0,2.0,0.0,30,6,3,2,19300.0,1181,18119.0,0.764,2660,70,0.795,0.061,0,1,0,0,1
769980333,1,36.0,1,0.0,2.0,0.0,30,4,2,5,13005.0,2152,10853.0,1.424,3023,53,0.767,0.165,0,1,0,0,1
718426533,1,42.0,4,0.0,1.0,0.0,32,4,1,2,5504.0,0,5504.0,0.62,1364,32,0.684,0.0,0,1,1,0,0
713438358,1,41.0,4,1.0,0.0,0.0,30,3,1,2,5417.0,1904,3513.0,0.496,1768,56,0.556,0.351,1,0,0,1,0
708741633,1,52.0,4,0.0,1.0,0.0,44,6,3,4,4153.0,0,4153.0,0.434,1771,41,0.367,0.0,0,1,0,1,0
710345808,1,41.0,4,0.0,2.0,0.0,36,6,2,2,30030.0,2028,28002.0,0.601,1828,38,1.111,0.068,0,1,1,0,0
716244033,0,44.0,3,1.0,1.0,0.0,33,2,3,3,7266.0,906,6360.0,0.676,1741,27,0.421,0.125,0,1,0,1,0
809937933,1,42.0,3,1.0,1.0,0.0,37,4,3,2,2470.0,2013,457.0,0.97,4384,82,1.0,0.815,1,0,0,1,0
712918083,1,44.0,1,0.0,0.0,0.0,33,1,3,1,2211.0,768,1443.0,0.745,7527,88,0.66,0.347,1,0,0,0,1
714001008,1,56.0,1,0.0,3.0,0.0,36,1,1,2,3730.0,0,3730.0,0.732,13997,102,0.619,0.0,0,1,1,0,0
716742483,1,38.0,1,1.0,0.0,0.0,29,2,3,3,7504.0,1134,6370.0,0.67,7525,100,0.449,0.151,1,0,0,0,1
714981483,1,50.0,3,0.0,0.0,0.0,38,4,2,1,2808.0,1720,1088.0,0.836,5137,81,0.723,0.613,1,0,0,1,0
709042908,1,51.0,1,1.0,1.0,0.0,44,4,2,1,1438.3,0,1438.3,0.803,2207,68,0.511,0.0,1,0,0,1,0
715466133,1,50.0,1,2.0,0.0,0.0,40,3,3,1,2492.0,1410,1082.0,0.835,4374,75,0.974,0.566,1,0,0,1,0
719592483,1,43.0,5,1.0,0.0,0.0,34,6,6,3,4607.0,2440,2167.0,0.646,4825,77,0.878,0.53,1,0,0,0,1
713334483,0,46.0,1,2.0,1.0,0.0,32,5,2,3,8766.0,0,8766.0,0.702,2263,35,0.522,0.0,0,1,0,0,1
794273283,0,51.0,3,0.0,2.0,0.0,45,3,3,3,25670.0,0,25670.0,0.952,2709,51,0.645,0.0,0,1,0,0,1
715729683,1,44.0,3,0.0,3.0,1.0,36,1,2,2,34516.0,1106,33410.0,0.776,7936,76,0.767,0.032,0,1,0,0,1
789220008,1,56.0,3,0.0,2.0,0.0,45,5,2,2,4531.0,0,4531.0,0.491,1425,27,1.077,0.0,0,1,0,1,0
719961183,1,63.0,0,0.0,0.0,0.0,53,5,3,2,2271.0,1278,993.0,0.375,1550,33,0.65,0.563,1,0,0,1,0
710092683,1,38.0,2,1.0,2.0,0.0,30,2,3,2,3735.0,1421,2314.0,0.57,1837,47,0.741,0.38,0,1,0,1,0
718894233,1,53.0,2,1.0,1.0,0.0,36,6,2,4,2956.0,1391,1565.0,0.698,2116,63,0.575,0.471,1,0,0,1,0
789247458,1,32.0,0,1.0,1.0,0.0,21,6,2,3,2801.0,1472,1329.0,1.027,2467,54,0.8,0.526,0,1,0,0,1
788835408,0,49.0,3,0.0,0.0,0.0,33,6,3,3,2910.0,0,2910.0,0.789,2648,41,0.464,0.0,1,0,0,1,0
718504983,1,45.0,2,1.0,0.0,0.0,37,6,2,2,6091.0,0,6091.0,0.56,3340,60,0.579,0.0,1,0,0,1,0
767958933,1,40.0,4,1.0,1.0,1.0,34,3,2,1,15471.0,1291,14180.0,0.651,3993,77,0.674,0.083,0,1,0,1,0
719978583,1,46.0,2,0.0,1.0,0.0,40,4,1,3,5265.0,0,5265.0,0.524,3281,68,0.744,0.0,0,1,0,1,0
817240833,1,51.0,2,1.0,0.0,0.0,36,4,3,1,4970.0,1591,3379.0,0.738,5023,78,0.733,0.32,1,0,0,0,1
712578933,0,35.0,5,0.0,1.0,0.0,25,3,2,6,1438.3,0,1438.3,0.763,2500,44,0.517,0.0,1,0,0,1,0
788638908,1,43.0,2,1.0,0.0,0.0,30,4,2,4,2351.0,2127,224.0,0.703,4278,71,0.821,0.905,1,0,1,0,0
716432658,1,48.0,3,0.0,0.0,0.0,36,5,2,1,1438.3,0,1438.3,0.646,4490,65,0.625,0.0,1,0,0,1,0
719211558,0,45.0,2,1.0,1.0,0.0,36,1,1,2,3401.0,0,3401.0,0.898,744,18,1.0,0.0,0,1,0,0,1
772698783,1,50.0,2,1.0,0.0,0.0,40,3,2,4,8416.0,1549,6867.0,0.643,13988,124,0.771,0.184,1,0,0,1,0
716139933,1,54.0,0,0.0,2.0,0.0,36,3,1,2,16286.0,1710,14576.0,1.223,2552,49,1.227,0.105,0,1,0,1,0
711436083,1,36.0,1,1.0,0.0,0.0,18,6,3,3,2032.0,1003,1029.0,1.005,2454,46,0.586,0.494,0,1,0,1,0
714199983,1,48.0,3,0.0,1.0,2.0,40,5,2,5,34516.0,2317,32199.0,0.699,3927,68,0.7,0.067,0,1,0,0,1
779320983,1,46.0,4,0.0,2.0,0.0,28,4,3,2,19843.0,1178,18665.0,0.909,1638,49,0.633,0.059,0,1,0,0,1
712509108,0,46.0,3,2.0,0.0,2.0,36,1,3,5,15164.0,532,14632.0,0.858,8356,68,0.478,0.035,1,0,0,0,1
718899708,1,55.0,1,1.0,0.0,0.0,36,6,3,2,17642.0,1846,15796.0,0.72,2148,54,0.862,0.105,1,0,0,1,0
712863183,1,46.0,3,1.0,1.0,0.0,38,2,3,3,10018.0,829,9189.0,0.844,13819,114,0.81,0.083,1,0,0,1,0
788370258,1,37.0,4,1.0,1.0,0.0,30,5,3,2,2578.0,2517,61.0,0.896,1830,64,0.524,0.976,0,1,0,1,0
712617408,1,31.0,1,2.0,1.0,0.0,20,5,3,3,13734.0,0,13734.0,0.855,2566,74,0.762,0.0,0,1,0,0,1
788620083,1,50.0,3,1.0,0.0,0.0,41,2,2,2,2382.0,1419,963.0,0.78,4563,89,0.712,0.596,1,0,0,0,1
716201883,1,46.0,2,1.0,3.0,1.0,39,2,2,3,34516.0,1381,33135.0,0.949,14696,114,0.966,0.04,0,1,1,0,0
793428408,1,50.0,3,0.0,0.0,0.0,44,2,2,1,1596.0,1185,411.0,0.687,5235,76,1.0,0.742,1,0,0,1,0
816078708,1,45.0,3,0.0,1.0,0.0,40,3,4,3,5662.0,1952,3710.0,0.519,4014,61,0.525,0.345,0,1,0,0,1
713814408,1,39.0,2,0.0,2.0,0.0,36,6,2,4,7901.0,1184,6717.0,0.863,3667,66,0.784,0.15,0,1,0,0,1
717251508,1,37.0,1,0.0,3.0,0.0,17,1,1,3,34516.0,0,34516.0,0.776,14127,116,0.731,0.0,0,1,0,1,0
708817608,1,41.0,3,0.0,0.0,0.0,24,3,1,1,3427.0,1419,2008.0,0.685,4218,74,0.805,0.414,1,0,0,1,0
710312658,1,54.0,2,0.0,0.0,0.0,43,4,3,3,6266.0,1819,4447.0,0.744,1456,27,1.077,0.29,1,0,0,1,0
721249158,0,42.0,2,0.0,1.0,0.0,30,2,2,3,6414.0,0,6414.0,0.718,708,14,0.4,0.0,0,1,0,0,1
768475383,1,62.0,0,0.0,1.0,0.0,56,6,1,2,4467.0,0,4467.0,0.888,4007,74,0.542,0.0,1,0,0,0,1
711700158,1,47.0,2,0.0,0.0,0.0,39,5,3,2,1580.0,620,960.0,0.746,4384,70,0.522,0.392,1,0,0,0,1
721349883,1,51.0,4,1.0,0.0,0.0,39,3,2,1,2847.0,2082,765.0,0.787,3672,59,0.553,0.731,1,0,0,0,1
772869033,1,47.0,3,0.0,3.0,2.0,38,2,4,3,34516.0,1342,33174.0,0.69,7283,89,0.648,0.039,0,1,0,0,1
709058808,1,56.0,2,1.0,0.0,0.0,36,6,1,2,2781.0,1035,1746.0,0.816,1707,42,1.211,0.372,1,0,0,1,0
716071233,1,42.0,0,0.0,2.0,1.0,35,5,2,3,34516.0,1934,32582.0,0.626,4613,73,0.553,0.056,0,1,1,0,0
716480358,1,45.0,3,0.0,1.0,0.0,36,2,2,1,11121.0,1296,9825.0,0.789,13814,81,1.025,0.117,0,1,0,0,1
771723408,0,37.0,2,0.0,0.0,0.0,25,3,2,4,1690.0,0,1690.0,0.69,2645,60,0.622,0.0,1,0,0,0,1
717529233,0,40.0,3,1.0,0.0,0.0,30,4,3,2,3319.0,0,3319.0,0.262,4840,44,0.375,0.0,1,0,0,0,1
708507483,1,43.0,3,1.0,0.0,0.0,31,6,4,3,1477.0,0,1477.0,0.756,4802,82,0.864,0.0,1,0,1,0,0
713254983,1,62.0,0,0.0,1.0,0.0,50,5,2,2,14314.0,656,13658.0,0.822,4355,70,0.667,0.046,0,1,0,0,1
714954033,1,29.0,0,2.0,0.0,0.0,36,5,2,3,5076.0,1223,3853.0,0.83,2675,57,0.629,0.241,1,0,0,0,1
711597183,1,43.0,2,0.0,2.0,0.0,34,5,3,2,1452.0,0,1452.0,0.97,4571,72,0.846,0.0,0,1,1,0,0
711556533,1,43.0,1,1.0,0.0,0.0,36,6,3,3,9851.0,0,9851.0,1.034,1212,24,0.6,0.0,1,0,0,0,1
715058433,1,43.0,4,0.0,0.0,0.0,36,5,3,3,3006.0,879,2127.0,0.759,5125,87,0.74,0.292,1,0,0,1,0
766706358,1,39.0,2,0.0,0.0,0.0,32,6,3,0,2524.0,1395,1129.0,1.048,1800,33,0.5,0.553,1,0,0,1,0
714403983,1,43.0,2,1.0,2.0,0.0,36,2,2,1,34427.0,1613,32814.0,0.704,13545,112,0.672,0.047,0,1,0,0,1
708340758,0,41.0,4,0.0,0.0,0.0,32,2,3,3,7769.0,0,7769.0,0.943,8109,74,0.762,0.0,0,1,0,1,0
711452583,1,43.0,4,1.0,0.0,0.0,36,6,5,1,2778.0,2517,261.0,0.796,4575,60,0.714,0.906,1,0,0,0,1
814529508,1,39.0,3,0.0,0.0,0.0,34,4,3,2,15370.0,686,14684.0,0.81,4106,71,1.029,0.045,1,0,1,0,0
709762008,1,48.0,4,0.0,0.0,0.0,38,5,1,1,2090.0,793,1297.0,0.64,4619,78,0.733,0.379,1,0,0,1,0
809984133,1,37.0,2,2.0,3.0,0.0,32,3,3,5,32056.0,1887,30169.0,0.831,2730,68,0.7,0.059,0,1,0,0,1
805516608,1,50.0,1,1.0,2.0,1.0,45,2,1,3,34516.0,925,33591.0,0.771,7755,84,0.68,0.027,0,1,0,1,0
713177808,1,57.0,3,1.0,0.0,0.0,51,5,1,0,2894.0,0,2894.0,0.886,5405,87,0.706,0.0,1,0,0,0,1
717595908,1,54.0,1,0.0,1.0,0.0,37,5,1,1,9453.0,2188,7265.0,0.572,1688,45,0.452,0.231,0,1,0,1,0
709101258,0,41.0,2,0.0,0.0,0.0,28,4,2,2,1478.0,524,954.0,0.751,2180,46,0.643,0.355,1,0,1,0,0
712760208,1,42.0,4,1.0,0.0,0.0,31,3,2,1,6751.0,1192,5559.0,0.776,7921,93,0.55,0.177,1,0,0,1,0
803231058,1,53.0,3,0.0,0.0,0.0,47,5,1,1,3351.0,1474,1877.0,0.393,4294,66,0.737,0.44,0,1,0,0,1
710855508,1,45.0,3,0.0,0.0,0.0,33,4,3,1,2740.0,1786,954.0,0.597,4327,70,1.333,0.652,1,0,0,1,0
781117533,1,50.0,1,0.0,3.0,0.0,36,6,3,2,20968.0,0,20968.0,0.64,2823,61,0.794,0.0,0,1,0,1,0
714531108,1,31.0,1,1.0,2.0,0.0,36,4,3,3,4260.0,1775,2485.0,1.239,2109,52,0.625,0.417,0,1,0,1,0
708300483,0,66.0,0,2.0,0.0,0.0,56,5,4,3,7882.0,605,7277.0,1.052,704,16,0.143,0.077,1,0,0,1,0
711062958,1,43.0,3,1.0,3.0,0.0,23,5,2,2,4121.0,2084,2037.0,0.807,3462,49,1.042,0.506,0,1,0,0,1
713548158,1,26.0,0,1.0,1.0,0.0,36,5,2,3,2657.0,1611,1046.0,0.599,2349,41,0.464,0.606,0,1,0,0,1
721053633,1,45.0,2,1.0,1.0,0.0,31,2,2,1,6530.0,1425,5105.0,0.716,8904,101,0.656,0.218,0,1,0,0,1
710840433,1,34.0,1,1.0,1.0,0.0,20,2,1,3,7452.0,1656,5796.0,0.6,3339,51,0.962,0.222,0,1,1,0,0
789114408,1,50.0,1,2.0,1.0,0.0,38,3,1,4,4182.0,0,4182.0,0.853,4693,82,0.608,0.0,1,0,0,0,1
716067333,1,61.0,0,1.0,0.0,0.0,36,2,3,3,6959.0,945,6014.0,0.816,4553,84,0.714,0.136,0,1,0,1,0
720614658,1,40.0,2,0.0,1.0,0.0,25,6,4,2,2978.0,0,2978.0,0.49,3879,95,0.583,0.0,0,1,1,0,0
802867683,1,53.0,2,0.0,1.0,0.0,47,5,2,3,1536.0,728,808.0,0.604,4133,78,0.529,0.474,1,0,0,0,1
789920883,1,45.0,3,1.0,0.0,0.0,36,3,3,4,11189.0,2517,8672.0,2.041,2959,58,1.231,0.225,1,0,0,0,1
709019283,1,47.0,1,1.0,2.0,0.0,39,2,3,1,5660.0,2210,3450.0,0.583,7867,100,0.695,0.39,0,1,0,1,0
778781508,0,44.0,2,0.0,0.0,0.0,32,4,3,3,8477.0,2517,5960.0,0.717,2455,41,0.64,0.297,1,0,0,1,0
715498308,1,35.0,2,1.0,1.0,0.0,36,4,3,4,3454.0,1603,1851.0,1.078,1575,41,0.519,0.464,1,0,0,1,0
789968058,1,51.0,1,0.0,3.0,0.0,42,6,2,3,9036.0,2327,6709.0,0.649,1131,18,0.636,0.258,0,1,0,0,1
787509408,1,26.0,0,1.0,0.0,0.0,13,6,3,2,2347.0,0,2347.0,0.863,2595,56,0.333,0.0,0,1,0,0,1
757837458,1,59.0,2,0.0,0.0,0.0,52,4,2,4,3578.0,663,2915.0,0.674,4065,79,0.646,0.185,1,0,0,0,1
713158083,0,56.0,2,0.0,3.0,0.0,46,2,4,4,7327.0,0,7327.0,0.598,2185,41,0.864,0.0,0,1,0,0,1
713800158,1,58.0,0,0.0,2.0,0.0,36,6,3,2,2994.0,2351,643.0,0.469,1540,32,0.185,0.785,0,1,0,1,0
710872233,1,27.0,0,0.0,1.0,0.0,17,5,1,2,4610.0,0,4610.0,0.794,2280,49,0.4,0.0,0,1,0,0,1
708117933,0,44.0,2,1.0,0.0,0.0,36,3,2,3,1880.0,0,1880.0,0.519,2469,34,0.417,0.0,1,0,1,0,0
720559908,1,58.0,2,0.0,0.0,1.0,46,6,1,4,11684.0,653,11031.0,0.622,4900,61,0.743,0.056,1,0,1,0,0
824163333,1,43.0,5,0.0,0.0,0.0,39,3,2,4,3161.0,2424,737.0,0.617,4307,66,0.784,0.767,1,0,0,0,1
780604083,1,49.0,1,0.0,1.0,0.0,37,1,2,2,18349.0,1209,17140.0,0.738,16422,110,0.803,0.066,0,1,0,0,1
709624533,1,55.0,2,0.0,0.0,0.0,45,5,2,0,3187.0,2517,670.0,1.144,1627,38,0.652,0.79,1,0,0,1,0
710903358,1,65.0,0,0.0,0.0,0.0,55,5,2,1,6352.0,1386,4966.0,0.5,3709,77,0.604,0.218,1,0,0,0,1
780326883,1,53.0,2,2.0,1.0,0.0,40,3,3,3,11262.0,1435,9827.0,0.735,2165,61,0.649,0.127,0,1,0,1,0
712710708,1,55.0,2,0.0,1.0,0.0,36,5,2,0,6244.0,2517,3727.0,0.607,1445,40,0.29,0.403,0,1,0,0,1
719518308,1,48.0,2,0.0,2.0,0.0,35,5,2,4,5039.0,0,5039.0,0.757,1390,23,0.769,0.0,0,1,1,0,0
715492983,1,40.0,3,2.0,3.0,0.0,36,4,2,4,7464.0,2517,4947.0,0.9,4348,62,0.879,0.337,0,1,0,1,0
717483558,1,42.0,3,0.0,3.0,0.0,36,3,1,2,19156.0,1353,17803.0,1.41,3547,61,0.649,0.071,0,1,0,1,0
712128258,1,49.0,4,0.0,0.0,1.0,40,5,3,5,13704.0,2127,11577.0,0.805,15872,116,0.681,0.155,1,0,0,0,1
797668983,1,42.0,4,1.0,0.0,0.0,36,6,2,1,1438.3,0,1438.3,0.795,4396,70,0.628,0.0,1,0,0,1,0
779685558,1,53.0,5,1.0,3.0,2.0,36,2,4,1,34516.0,2088,32428.0,0.822,15290,123,0.732,0.06,0,1,0,0,1
710975883,1,51.0,3,0.0,0.0,0.0,43,3,1,2,2185.0,1761,424.0,0.682,1645,30,0.429,0.806,1,0,0,1,0
710288883,1,40.0,1,1.0,0.0,0.0,32,4,1,5,8749.0,1654,7095.0,0.695,5054,73,0.553,0.189,1,0,0,1,0
720776508,1,44.0,2,2.0,1.0,0.0,25,4,3,2,4210.0,0,4210.0,1.224,4248,65,0.857,0.0,1,0,0,0,1
779951058,1,54.0,3,0.0,0.0,0.0,38,4,2,4,5122.0,1642,3480.0,0.935,1908,39,0.696,0.321,1,0,0,1,0
718961208,1,43.0,3,1.0,0.0,0.0,32,5,3,3,4204.0,0,4204.0,1.073,3799,85,0.604,0.0,1,0,0,0,1
710268858,1,33.0,4,1.0,0.0,0.0,22,5,1,2,2001.0,1217,784.0,0.775,3162,99,0.707,0.608,1,0,0,0,1
795997908,1,36.0,2,0.0,2.0,0.0,30,6,3,3,16050.0,1480,14570.0,1.326,3215,56,0.806,0.092,0,1,0,1,0
709679658,1,58.0,2,1.0,1.0,0.0,50,4,3,3,5386.0,0,5386.0,0.777,4846,84,0.68,0.0,1,0,0,0,1
819628158,1,42.0,3,1.0,1.0,0.0,37,2,3,1,17887.0,1821,16066.0,0.687,14544,116,1.148,0.102,0,1,0,0,1
749722908,1,43.0,2,2.0,3.0,0.0,36,3,3,2,10700.0,1346,9354.0,0.639,4054,68,0.7,0.126,0,1,0,1,0
789105183,1,54.0,3,2.0,2.0,1.0,42,3,1,2,34516.0,2488,32028.0,0.552,4401,87,0.776,0.072,0,1,0,0,1
771163533,1,52.0,1,0.0,1.0,0.0,39,3,2,1,1438.3,635,803.3,0.744,4617,79,0.927,0.441,1,0,0,1,0
715847058,0,59.0,2,0.0,0.0,0.0,36,3,3,3,1863.0,1853,10.0,0.829,2462,40,0.29,0.995,1,0,1,0,0
717843783,1,33.0,1,1.0,0.0,1.0,17,4,3,2,13431.0,1583,11848.0,0.621,2338,71,0.69,0.118,1,0,0,0,1
711850533,1,46.0,4,0.0,0.0,0.0,36,5,1,4,3818.0,0,3818.0,0.885,4272,71,0.578,0.0,1,0,0,0,1
713499408,1,49.0,1,0.0,0.0,0.0,35,5,2,2,1438.3,0,1438.3,0.681,4109,71,0.919,0.0,0,1,0,1,0
709497108,1,44.0,2,0.0,0.0,0.0,36,2,1,0,6633.0,1322,5311.0,0.698,8396,106,0.738,0.199,1,0,0,1,0
769985883,1,45.0,2,1.0,2.0,0.0,39,6,3,3,1613.0,0,1613.0,0.635,3549,65,0.444,0.0,0,1,0,0,1
789603183,1,48.0,4,0.0,1.0,0.0,41,4,1,3,9728.0,0,9728.0,0.806,3756,57,0.727,0.0,0,1,1,0,0
714277758,1,40.0,1,0.0,1.0,0.0,28,6,2,1,11557.0,1050,10507.0,0.754,4064,75,0.786,0.091,0,1,0,0,1
