age,dependents,monthly_inc,real_estate,debt_ratio,open_credit,rev_util,late_30_59,late_60_89,late_90,dlq_2yrs
51.0,1.0,4280.0,0.0,0.283345013,6.0,0.506264104,3.0,1.0,2.0,1
48.0,1.0,4666.0,1.0,0.466680951,4.0,0.9999999,0.0,0.0,0.0,0
27.0,0.0,3000.0,0.0,0.1976008,2.0,0.9999999,0.0,0.0,0.0,0
66.0,0.0,1.0,1.0,1288.0,20.0,0.093871041,0.0,0.0,0.0,0
80.0,1.0,10750.0,1.0,0.093386662,3.0,0.031055648,0.0,0.0,0.0,0
51.0,1.0,7083.0,3.0,0.950451722,17.0,0.697907814,0.0,0.0,0.0,0
52.0,3.0,5583.0,1.0,0.55963467,8.0,0.623818809,1.0,0.0,0.0,0
65.0,0.0,4479.0,1.0,0.359598214,7.0,0.478579433,0.0,0.0,0.0,0
27.0,0.0,3883.0,1.0,0.276776519,5.0,0.9999999,0.0,0.0,0.0,0
50.0,1.0,7166.0,1.0,0.234826287,2.0,0.055294471,0.0,0.0,0.0,0
63.0,0.0,5565.0,1.0,0.20499461,11.0,0.010060822,0.0,0.0,0.0,0
52.0,0.0,8800.0,0.0,0.190546529,8.0,0.79274139,1.0,0.0,0.0,0
42.0,4.0,2600.0,0.0,0.145713187,1.0,0.9999999,1.0,0.0,2.0,1
32.0,0.0,7558.0,2.0,0.6319619,8.0,0.008252466,0.0,0.0,0.0,0
60.0,1.0,4000.0,1.0,0.358910272,7.0,0.293129972,0.0,0.0,0.0,0
70.0,0.0,10227.0,0.0,0.002150958,4.0,0.014802213,0.0,0.0,0.0,0
57.0,1.0,4073.0,0.0,0.122238586,1.0,0.9999999,1.0,0.0,1.0,0
52.0,2.0,2000.0,0.0,0.575212394,4.0,0.768313458,0.0,0.0,0.0,0
65.0,0.0,0.0,0.0,44.0,2.0,0.042284506,0.0,0.0,0.0,0
37.0,0.0,947.0,0.0,0.549578059,5.0,0.98913201,2.0,1.0,0.0,1
46.0,3.0,1377.0,0.0,0.287373004,6.0,0.583231012,0.0,0.0,0.0,0
67.0,1.0,4650.0,2.0,0.367877876,14.0,0.282047259,0.0,0.0,0.0,0
42.0,0.0,2200.0,0.0,0.03861881,3.0,0.711051931,0.0,0.0,0.0,1
43.0,0.0,12500.0,2.0,0.139188865,20.0,0.007683603,0.0,0.0,0.0,0
51.0,5.0,8333.0,2.0,0.274778018,12.0,0.005508366,0.0,0.0,0.0,0
50.0,2.0,16919.0,1.0,0.503073286,5.0,0.261883504,0.0,0.0,0.0,0
53.0,1.0,1101.0,1.0,0.632486388,2.0,0.9999999,0.0,0.0,1.0,0
51.0,1.0,12600.0,2.0,0.379334973,21.0,0.162551985,1.0,0.0,0.0,0
30.0,0.0,3800.0,0.0,0.285977374,8.0,0.766447813,0.0,0.0,0.0,0
51.0,3.0,2784.0,0.0,0.50448833,8.0,0.647167057,0.0,0.0,0.0,1
38.0,0.0,5405.0,0.0,0.008509064,2.0,0.9999999,0.0,0.0,0.0,1
55.0,6.0,6614.0,7.0,0.970068027,22.0,0.334614352,0.0,0.0,0.0,1
31.0,1.0,4511.0,1.0,0.236480496,3.0,0.315445637,0.0,0.0,0.0,0
43.0,2.0,5632.0,2.0,0.367477366,14.0,0.012923455,0.0,0.0,0.0,0
41.0,2.0,400.0,0.0,0.481296758,7.0,0.170291906,0.0,0.0,0.0,0
58.0,1.0,0.0,0.0,725.0,14.0,0.220807155,2.0,1.0,0.0,0
52.0,0.0,6666.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0
35.0,1.0,7916.0,2.0,0.400656814,10.0,0.016236651,0.0,1.0,0.0,0
74.0,0.0,5101.0,5.0,0.765778126,9.0,0.00119996,0.0,0.0,0.0,0
47.0,4.0,10000.0,1.0,0.380861914,5.0,0.99640036,3.0,4.0,5.0,1
67.0,0.0,5833.0,1.0,0.352588276,8.0,0.128864948,0.0,0.0,0.0,0
70.0,0.0,5917.0,2.0,0.38492734,10.0,0.0,0.0,0.0,0.0,0
93.0,0.0,4390.0,0.0,0.510134366,8.0,0.023730837,0.0,0.0,0.0,0
56.0,2.0,4712.0,1.0,0.588584766,15.0,0.778911799,0.0,0.0,0.0,1
30.0,0.0,3300.0,0.0,0.213268706,5.0,0.959005856,0.0,0.0,0.0,0
40.0,5.0,6802.0,0.0,0.072909011,8.0,0.595641733,0.0,1.0,0.0,1
36.0,0.0,8825.0,2.0,0.338885112,8.0,0.585562134,3.0,0.0,0.0,0
55.0,0.0,3000.0,2.0,0.936687771,11.0,0.092778089,0.0,0.0,0.0,0
58.0,2.0,5250.0,1.0,0.488478385,29.0,0.142831996,1.0,0.0,0.0,0
57.0,2.0,3167.0,0.0,0.444128788,10.0,0.447279876,0.0,0.0,0.0,0
54.0,1.0,15000.0,0.0,0.181587894,4.0,0.843263129,0.0,0.0,0.0,1
59.0,0.0,5700.0,1.0,0.215049991,3.0,0.9999999,0.0,0.0,0.0,0
48.0,2.0,6600.0,1.0,0.053476746,5.0,0.111722421,0.0,0.0,0.0,0
44.0,1.0,10000.0,0.0,0.106489351,4.0,0.888627172,1.0,0.0,0.0,0
68.0,0.0,9883.0,2.0,0.534500202,13.0,0.618732896,0.0,0.0,0.0,0
33.0,2.0,5000.0,2.0,0.413917217,8.0,0.14114514,1.0,3.0,0.0,1
58.0,2.0,3750.0,0.0,0.090909091,3.0,0.231766613,0.0,0.0,0.0,0
37.0,1.0,14100.0,3.0,0.260548897,14.0,0.297121743,0.0,0.0,0.0,0
53.0,1.0,6619.0,2.0,0.270392749,4.0,0.211010509,0.0,0.0,0.0,0
61.0,0.0,800.0,1.0,1.56803995,7.0,0.576952661,0.0,0.0,0.0,0
47.0,1.0,6000.0,3.0,0.911681386,12.0,0.957007165,2.0,0.0,0.0,0
76.0,0.0,2501.0,2.0,0.472422062,6.0,0.258587071,0.0,0.0,0.0,0
75.0,0.0,2825.0,2.0,0.732484076,9.0,0.0,0.0,0.0,0.0,0
25.0,0.0,4000.0,0.0,0.067983004,4.0,0.858880779,1.0,0.0,0.0,0
50.0,2.0,3816.0,1.0,0.450877653,13.0,0.10940485,0.0,0.0,0.0,0
59.0,0.0,8117.0,2.0,0.354397635,9.0,0.019645876,1.0,0.0,0.0,0
56.0,0.0,20000.0,0.0,0.108044598,14.0,0.088319088,0.0,0.0,0.0,0
61.0,1.0,7000.0,1.0,0.151121268,5.0,0.111755786,0.0,0.0,0.0,0
24.0,2.0,3200.0,1.0,0.222118088,3.0,0.143193178,3.0,1.0,0.0,1
65.0,1.0,4000.0,0.0,0.016995751,7.0,0.052654673,0.0,0.0,0.0,0
44.0,2.0,5333.0,1.0,0.337270341,7.0,0.502685472,1.0,0.0,0.0,0
58.0,0.0,16249.0,1.0,0.150707692,11.0,0.091680994,0.0,0.0,0.0,0
32.0,0.0,4333.0,2.0,0.538532533,3.0,0.9999999,1.0,2.0,1.0,1
36.0,4.0,5503.0,2.0,0.344476744,7.0,0.337587747,0.0,0.0,0.0,0
47.0,0.0,5800.0,2.0,0.280813653,7.0,0.00585603,0.0,0.0,0.0,0
62.0,0.0,939.0,0.0,0.278723404,12.0,0.193302399,0.0,0.0,0.0,0
37.0,1.0,8666.0,2.0,0.321564555,7.0,0.0,0.0,0.0,0.0,0
74.0,2.0,5000.0,0.0,0.024195161,4.0,0.0,0.0,0.0,0.0,0
65.0,1.0,6027.0,0.0,0.073490378,4.0,0.0,0.0,0.0,0.0,0
40.0,2.0,8750.0,0.0,0.0146269,7.0,0.112056584,0.0,0.0,0.0,0
55.0,1.0,2750.0,0.0,0.396583061,7.0,0.314288956,0.0,0.0,0.0,0
38.0,3.0,3973.0,2.0,1.080020131,7.0,22000.0,0.0,0.0,0.0,0
27.0,1.0,5000.0,0.0,0.156368726,7.0,0.342762063,0.0,0.0,1.0,0
42.0,2.0,12033.0,2.0,0.312364966,11.0,0.26454556,0.0,0.0,0.0,0
64.0,0.0,10500.0,1.0,0.041234168,5.0,0.009094805,0.0,0.0,0.0,0
43.0,2.0,11600.0,3.0,0.439272477,7.0,0.001714122,1.0,0.0,0.0,0
46.0,0.0,5417.0,0.0,0.103728313,7.0,0.977288959,0.0,0.0,1.0,0
53.0,3.0,5224.0,3.0,0.481722488,9.0,0.161722213,0.0,0.0,0.0,0
45.0,2.0,5800.0,1.0,0.225478366,6.0,0.541807274,0.0,0.0,0.0,0
41.0,2.0,7284.0,2.0,0.380233356,14.0,0.284079777,1.0,0.0,0.0,0
48.0,3.0,7000.0,1.0,0.26881874,3.0,0.016559669,0.0,0.0,0.0,0
36.0,3.0,15000.0,2.0,0.421505233,5.0,0.9999999,0.0,0.0,0.0,0
65.0,0.0,3390.0,0.0,0.135063403,4.0,0.045641689,0.0,0.0,0.0,0
71.0,0.0,5115.0,1.0,0.420250195,10.0,0.021864317,0.0,0.0,0.0,0
49.0,0.0,5250.0,2.0,0.324319177,7.0,0.048104714,0.0,0.0,0.0,0
79.0,0.0,5000.0,0.0,0.093581284,10.0,0.008301299,0.0,0.0,0.0,0
77.0,0.0,1154.0,0.0,0.484848485,8.0,0.035761785,0.0,0.0,0.0,0
41.0,3.0,9819.0,1.0,0.160488798,5.0,0.086480643,0.0,0.0,0.0,0
40.0,2.0,10000.0,1.0,0.469953005,20.0,0.066655077,0.0,0.0,0.0,0
40.0,0.0,1700.0,0.0,0.443268665,5.0,0.851489188,1.0,0.0,2.0,0
23.0,0.0,820.0,0.0,0.007308161,4.0,0.026996625,0.0,0.0,0.0,0
61.0,0.0,6316.0,2.0,0.462561342,16.0,0.540362678,0.0,0.0,0.0,0
69.0,0.0,1688.0,1.0,0.455298993,3.0,0.847472151,0.0,0.0,1.0,0
69.0,0.0,4266.0,2.0,0.206936958,15.0,0.015649452,0.0,0.0,0.0,0
36.0,0.0,10.0,1.0,273.0909091,12.0,0.510594515,0.0,0.0,0.0,0
44.0,2.0,11300.0,1.0,0.091761791,4.0,0.000823481,0.0,0.0,0.0,0
53.0,3.0,2530.0,0.0,0.049782695,4.0,0.18085461,0.0,0.0,0.0,0
41.0,0.0,3664.0,3.0,1.348703956,7.0,0.0,0.0,0.0,0.0,1
57.0,0.0,8583.0,2.0,0.491146319,31.0,0.116575805,0.0,0.0,0.0,0
45.0,0.0,6166.0,0.0,0.220366467,11.0,0.876115058,1.0,2.0,1.0,1
75.0,1.0,7000.0,1.0,0.174975004,10.0,0.01292102,0.0,0.0,0.0,0
80.0,0.0,7500.0,1.0,0.318757499,12.0,0.0,0.0,0.0,0.0,0
42.0,0.0,7000.0,1.0,0.38223111,5.0,0.028918867,0.0,0.0,0.0,0
32.0,0.0,7791.0,1.0,0.319301848,2.0,0.097745113,0.0,0.0,0.0,0
49.0,3.0,5220.0,1.0,0.919364106,10.0,0.639439567,3.0,0.0,2.0,1
57.0,0.0,1600.0,0.0,0.109931293,3.0,0.0,0.0,0.0,0.0,0
56.0,0.0,7723.0,1.0,0.242232004,7.0,0.459915756,0.0,0.0,0.0,0
46.0,0.0,3083.0,0.0,0.599870298,6.0,1.04745167,2.0,0.0,3.0,1
43.0,0.0,8500.0,1.0,0.451711563,8.0,0.141325522,0.0,0.0,0.0,0
65.0,0.0,1001.0,0.0,0.022954092,5.0,0.018523368,0.0,0.0,0.0,0
62.0,0.0,9250.0,2.0,0.61993298,5.0,0.029612948,0.0,0.0,0.0,0
80.0,0.0,2000.0,1.0,0.083958021,10.0,0.050559935,0.0,0.0,0.0,0
42.0,0.0,4454.0,0.0,0.347699214,20.0,0.200722771,0.0,0.0,0.0,0
34.0,3.0,8473.0,0.0,0.189874911,9.0,0.0,0.0,0.0,0.0,0
53.0,0.0,3300.0,1.0,0.581944865,6.0,0.254266506,3.0,1.0,0.0,0
62.0,1.0,7900.0,2.0,0.444753829,10.0,0.162519962,0.0,0.0,0.0,0
78.0,0.0,4500.0,2.0,0.350588758,8.0,0.350608576,0.0,0.0,0.0,0
91.0,0.0,8100.0,1.0,0.008887792,6.0,0.036180722,0.0,0.0,0.0,0
68.0,0.0,4000.0,0.0,0.038990252,10.0,0.093726335,0.0,0.0,0.0,0
49.0,2.0,8756.0,0.0,0.124928629,9.0,0.007936613,0.0,0.0,0.0,0
58.0,1.0,3750.0,2.0,1.265262597,11.0,0.570611308,0.0,0.0,0.0,0
75.0,0.0,3276.0,0.0,0.004882514,6.0,0.018290845,0.0,0.0,0.0,0
47.0,1.0,4000.0,0.0,0.181454636,5.0,0.0,3.0,0.0,0.0,1
40.0,0.0,2200.0,0.0,0.199000454,3.0,0.072963518,1.0,0.0,0.0,0
48.0,1.0,6085.0,3.0,0.883996057,17.0,0.319214662,0.0,0.0,0.0,1
31.0,2.0,2800.0,1.0,0.15208854,5.0,0.376782077,0.0,0.0,0.0,1
70.0,0.0,4109.0,0.0,0.123600973,3.0,0.128388272,0.0,0.0,0.0,0
65.0,1.0,7000.0,1.0,0.299242965,7.0,1.040519317,2.0,1.0,0.0,1
62.0,0.0,5500.0,1.0,0.695146337,16.0,0.590137342,0.0,0.0,0.0,0
41.0,0.0,8284.0,0.0,0.063005432,5.0,0.0,0.0,0.0,0.0,0
45.0,1.0,13200.0,3.0,0.211802136,6.0,0.7007525,1.0,1.0,1.0,1
45.0,0.0,4000.0,0.0,0.312421895,13.0,0.169062739,0.0,0.0,0.0,0
47.0,3.0,9669.0,1.0,0.208066184,7.0,0.09393331,0.0,0.0,0.0,0
65.0,1.0,5294.0,3.0,0.887818697,27.0,0.19067159,0.0,0.0,0.0,0
63.0,1.0,24250.0,4.0,0.330584306,20.0,0.058037903,0.0,0.0,0.0,0
53.0,0.0,6250.0,3.0,0.771076628,7.0,1.026903481,0.0,0.0,0.0,0
61.0,0.0,4166.0,2.0,1.120230382,6.0,1.171414293,1.0,0.0,0.0,0
32.0,1.0,3650.0,0.0,0.424541222,8.0,0.9999999,0.0,0.0,0.0,0
59.0,0.0,10220.0,4.0,0.972507582,11.0,0.000535695,0.0,0.0,0.0,0
38.0,0.0,3583.0,0.0,0.173270089,10.0,0.00050238,0.0,0.0,0.0,0
53.0,0.0,4600.0,1.0,0.205824821,8.0,1.219939743,2.0,4.0,0.0,1
47.0,3.0,2244.0,0.0,0.208908686,3.0,0.900041649,1.0,0.0,0.0,0
53.0,0.0,5145.0,0.0,0.084143024,5.0,0.03079824,0.0,0.0,0.0,0
41.0,2.0,8000.0,2.0,0.553555806,8.0,0.452706878,0.0,0.0,0.0,0
71.0,1.0,10000.0,2.0,0.434056594,9.0,0.281777077,0.0,0.0,0.0,0
42.0,3.0,10599.0,2.0,0.279528302,11.0,0.180017634,0.0,0.0,0.0,0
48.0,4.0,5416.0,2.0,0.632637992,8.0,0.874666212,0.0,0.0,0.0,0
51.0,0.0,13100.0,1.0,0.235554538,6.0,0.695748227,1.0,0.0,0.0,0
46.0,2.0,4000.0,2.0,0.741564609,10.0,0.623519087,0.0,0.0,0.0,0
83.0,0.0,1416.0,0.0,0.140437544,2.0,0.00564573,0.0,0.0,0.0,0
25.0,0.0,1100.0,0.0,0.365122616,5.0,0.9999999,0.0,0.0,0.0,0
47.0,0.0,0.0,1.0,1729.0,7.0,0.028470994,1.0,0.0,0.0,0
30.0,0.0,4583.0,0.0,0.114746946,4.0,0.0,1.0,0.0,0.0,0
74.0,0.0,16666.0,2.0,0.34649307,11.0,0.005281916,0.0,0.0,0.0,0
35.0,4.0,5686.0,1.0,0.25461579,1.0,0.9999999,0.0,0.0,0.0,0
62.0,1.0,13812.0,1.0,0.287482806,12.0,0.365868829,0.0,0.0,0.0,0
50.0,2.0,3284.0,1.0,1.087366819,8.0,0.64182315,1.0,0.0,0.0,0
32.0,2.0,5033.0,0.0,0.071911005,3.0,0.0,0.0,0.0,0.0,0
30.0,0.0,3083.0,0.0,0.61770428,10.0,0.92094682,0.0,0.0,0.0,1
26.0,0.0,1992.0,0.0,0.119919719,2.0,0.9999999,0.0,0.0,2.0,1
37.0,1.0,7500.0,1.0,0.403412878,20.0,0.235485554,0.0,0.0,0.0,0
53.0,2.0,10800.0,2.0,0.136839182,8.0,0.098959152,0.0,0.0,0.0,0
48.0,1.0,3200.0,0.0,0.108091221,4.0,0.527829779,0.0,0.0,0.0,0
71.0,0.0,2590.0,1.0,0.426476264,6.0,0.9999999,2.0,0.0,1.0,1
74.0,0.0,5833.0,2.0,0.181007885,14.0,0.00963214,0.0,0.0,0.0,0
43.0,0.0,2503.0,0.0,0.123402556,4.0,0.90803395,0.0,0.0,0.0,0
51.0,3.0,2700.0,1.0,0.658274713,7.0,0.284715285,0.0,0.0,0.0,0
45.0,2.0,8046.0,0.0,0.138312415,7.0,0.928791475,0.0,0.0,0.0,1
60.0,1.0,5000.0,0.0,0.25734853,8.0,0.281749977,0.0,0.0,1.0,0
49.0,0.0,5005.0,0.0,0.115661207,5.0,0.885662637,3.0,0.0,2.0,0
58.0,2.0,11580.0,2.0,0.402124169,12.0,0.722444793,2.0,0.0,0.0,0
33.0,1.0,3900.0,0.0,0.158164573,12.0,0.0,1.0,0.0,0.0,0
41.0,0.0,3100.0,0.0,0.036762335,3.0,0.62245918,0.0,1.0,0.0,1
27.0,0.0,3200.0,0.0,0.157138394,4.0,0.9999999,0.0,0.0,0.0,0
54.0,0.0,13429.0,1.0,0.183320923,18.0,0.043117623,1.0,0.0,0.0,0
40.0,1.0,1982.0,0.0,0.297528996,5.0,1.820359281,1.0,1.0,8.0,1
57.0,0.0,13500.0,2.0,0.497370565,8.0,0.123256311,0.0,0.0,0.0,0
49.0,0.0,7083.0,0.0,0.067052513,7.0,0.321768943,1.0,0.0,0.0,1
57.0,0.0,7048.0,2.0,0.219180026,11.0,0.024525743,0.0,0.0,0.0,0
33.0,0.0,11666.0,0.0,0.093168767,6.0,1.068081485,1.0,1.0,0.0,0
44.0,0.0,7500.0,0.0,0.156379149,4.0,0.496157253,0.0,0.0,0.0,0
41.0,2.0,3985.0,2.0,0.685649774,12.0,0.344944742,2.0,0.0,0.0,1
43.0,2.0,5833.0,2.0,0.326191292,6.0,0.856428714,0.0,0.0,0.0,0
79.0,0.0,3250.0,1.0,0.800369117,8.0,0.175835734,1.0,0.0,0.0,0
88.0,0.0,3561.0,0.0,0.003088153,4.0,0.020809686,0.0,0.0,0.0,0
48.0,2.0,8750.0,2.0,0.500514227,9.0,0.674584899,2.0,0.0,0.0,1
63.0,0.0,1200.0,1.0,0.53122398,12.0,0.004061476,0.0,0.0,0.0,0
51.0,3.0,10000.0,1.0,0.261873813,3.0,0.9999999,1.0,3.0,2.0,1
62.0,1.0,2500.0,1.0,1.055177929,3.0,0.9999999,0.0,0.0,0.0,0
72.0,0.0,2300.0,2.0,0.996088657,19.0,0.085715721,0.0,0.0,0.0,0
65.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0
53.0,2.0,5083.0,2.0,0.30743509,11.0,0.012947725,0.0,0.0,0.0,0
59.0,0.0,1029.0,1.0,3.067961165,7.0,0.0,0.0,0.0,0.0,0
47.0,2.0,2238.0,0.0,0.259490844,2.0,0.342832146,1.0,0.0,4.0,1
68.0,0.0,9515.0,1.0,0.184110971,22.0,0.541830887,0.0,0.0,0.0,0
36.0,1.0,8400.0,2.0,0.362575884,8.0,0.0,1.0,0.0,0.0,0
47.0,2.0,5834.0,3.0,0.558868895,8.0,0.879729644,0.0,0.0,0.0,0
77.0,0.0,3000.0,3.0,5.496834389,13.0,0.012925512,2.0,0.0,0.0,0
65.0,0.0,4800.0,1.0,0.177879608,14.0,0.009596806,0.0,0.0,0.0,0
39.0,0.0,2224.0,0.0,0.369438202,7.0,0.43032302,0.0,0.0,0.0,0
71.0,0.0,5000.0,1.0,0.579684063,14.0,0.586703683,3.0,0.0,0.0,0
48.0,0.0,11166.0,3.0,0.300796991,12.0,0.153475217,0.0,0.0,0.0,0
42.0,1.0,3000.0,0.0,0.363212263,10.0,3.523238381,0.0,0.0,0.0,1
49.0,1.0,5175.0,0.0,0.077279753,3.0,0.980013324,0.0,1.0,2.0,1
33.0,4.0,5200.0,0.0,0.297250529,9.0,0.746659945,1.0,0.0,1.0,1
34.0,0.0,6500.0,1.0,0.295493001,7.0,0.464401173,0.0,0.0,0.0,0
64.0,0.0,4200.0,2.0,0.390145204,3.0,0.011881082,0.0,0.0,0.0,0
70.0,1.0,14500.0,0.0,0.006413351,3.0,0.156092195,0.0,0.0,0.0,0
52.0,0.0,6400.0,1.0,0.553194813,10.0,0.577753286,1.0,1.0,0.0,1
49.0,2.0,1000.0,2.0,2.901098901,9.0,0.039927783,0.0,0.0,0.0,0
29.0,0.0,5800.0,2.0,0.202723668,7.0,0.038367958,0.0,0.0,0.0,0
58.0,1.0,8400.0,2.0,0.838947744,18.0,0.400669992,0.0,0.0,0.0,0
53.0,0.0,3266.0,1.0,0.715641261,9.0,0.431769936,0.0,0.0,0.0,0
87.0,0.0,3000.0,0.0,0.122625791,2.0,0.0,0.0,0.0,0.0,0
26.0,1.0,3228.0,0.0,0.177764014,3.0,0.987385586,1.0,0.0,0.0,1
29.0,0.0,1.0,0.0,4.5,3.0,0.026218408,0.0,0.0,0.0,0
68.0,0.0,5833.0,1.0,0.378642441,4.0,0.11068269,0.0,0.0,0.0,0
67.0,1.0,7500.0,1.0,0.193440875,7.0,0.004042728,0.0,0.0,0.0,0
31.0,0.0,16251.0,0.0,0.001292149,3.0,0.219024538,0.0,0.0,0.0,0
76.0,0.0,6591.0,0.0,0.081765777,5.0,0.203169176,1.0,0.0,0.0,0
52.0,3.0,3530.0,2.0,0.626168224,14.0,0.017810329,0.0,0.0,0.0,0
67.0,0.0,5824.0,3.0,0.836051502,16.0,0.226918346,0.0,0.0,0.0,0
39.0,2.0,3000.0,0.0,0.412529157,11.0,0.012707804,2.0,0.0,0.0,0
31.0,0.0,3124.0,1.0,0.95328,9.0,0.805721002,0.0,0.0,0.0,1
54.0,1.0,2480.0,0.0,0.114469972,8.0,0.045564919,0.0,0.0,0.0,0
21.0,0.0,0.0,0.0,0.0,0.0,0.9999999,98.0,98.0,98.0,0
87.0,1.0,6200.0,2.0,0.706337687,9.0,0.789977429,0.0,1.0,0.0,0
27.0,0.0,5100.0,1.0,0.50499902,6.0,0.187747977,0.0,1.0,0.0,0
65.0,0.0,5684.0,1.0,0.221459982,12.0,0.124721351,0.0,0.0,0.0,0
50.0,2.0,4605.0,1.0,0.211463309,14.0,0.090162949,0.0,0.0,0.0,0
46.0,0.0,6043.0,2.0,0.278292522,5.0,0.070671977,1.0,1.0,0.0,1
34.0,0.0,9250.0,2.0,0.482542428,8.0,0.239549032,0.0,0.0,0.0,0
69.0,1.0,30000.0,3.0,0.199326689,21.0,0.49931246,0.0,1.0,0.0,1
75.0,0.0,6600.0,2.0,0.311619452,15.0,0.284225615,0.0,0.0,0.0,0
72.0,0.0,3760.0,2.0,0.362669503,13.0,0.997108782,0.0,0.0,0.0,1
31.0,2.0,12500.0,0.0,0.243180546,9.0,0.027671022,0.0,0.0,0.0,1
35.0,0.0,8333.0,1.0,0.217902568,4.0,0.11699904,0.0,0.0,0.0,0
70.0,0.0,9266.0,0.0,0.025790439,12.0,0.081597097,0.0,0.0,0.0,0
68.0,0.0,10465.0,0.0,0.005828397,4.0,0.045710095,0.0,0.0,0.0,0
61.0,1.0,5833.0,0.0,0.003770998,4.0,0.019484034,0.0,0.0,0.0,0
42.0,3.0,9678.0,2.0,0.292695526,5.0,0.690359744,0.0,0.0,0.0,0
62.0,0.0,3228.0,1.0,0.356766801,4.0,0.160183982,0.0,0.0,0.0,0
24.0,0.0,1350.0,0.0,0.008142117,2.0,0.338512764,0.0,1.0,0.0,1
35.0,0.0,4175.0,1.0,0.559626437,6.0,0.0,0.0,0.0,0.0,0
40.0,1.0,6700.0,0.0,0.131174452,6.0,0.900420816,1.0,0.0,1.0,0
49.0,1.0,5950.0,1.0,0.282137456,12.0,0.251441135,0.0,0.0,0.0,0
32.0,0.0,2800.0,1.0,0.204212781,9.0,0.0,1.0,0.0,0.0,0
42.0,2.0,3500.0,1.0,1.00856898,6.0,0.570453459,0.0,0.0,0.0,0
38.0,2.0,5800.0,1.0,0.6536804,9.0,0.82644118,0.0,0.0,0.0,1
37.0,0.0,701.0,0.0,1.866096866,7.0,0.288179979,0.0,0.0,0.0,0
67.0,1.0,6000.0,0.0,0.099983336,6.0,0.149155048,0.0,1.0,0.0,0
49.0,0.0,4200.0,1.0,0.590811711,9.0,0.016178259,0.0,0.0,0.0,0
46.0,1.0,4385.0,1.0,0.652986776,11.0,0.715894022,0.0,0.0,0.0,0
56.0,0.0,8369.0,0.0,0.068458781,6.0,0.259898079,1.0,0.0,1.0,0
29.0,0.0,2119.0,2.0,0.897169811,7.0,0.007271405,0.0,0.0,0.0,0
50.0,0.0,6926.0,3.0,0.515374621,7.0,0.243517099,0.0,0.0,0.0,0
41.0,3.0,10999.0,0.0,0.000181818,5.0,0.003088144,0.0,0.0,0.0,0
67.0,2.0,7313.0,2.0,0.194421657,9.0,0.041399781,0.0,0.0,0.0,0
37.0,0.0,8571.0,3.0,1.040480635,15.0,0.300569947,0.0,0.0,0.0,0
32.0,0.0,3984.0,1.0,0.71718946,5.0,0.962429233,1.0,0.0,0.0,0
49.0,0.0,6000.0,1.0,0.367772038,14.0,0.43842395,1.0,0.0,0.0,0
38.0,1.0,3500.0,1.0,0.547272208,3.0,0.9999999,0.0,0.0,0.0,0
51.0,2.0,10250.0,1.0,0.446688128,9.0,0.073251754,0.0,0.0,0.0,0
73.0,0.0,4999.0,0.0,0.224,7.0,0.878670711,0.0,0.0,0.0,1
65.0,0.0,20700.0,2.0,0.214385778,8.0,0.379530755,1.0,0.0,0.0,0
75.0,1.0,4973.0,2.0,0.556292722,23.0,0.013777173,0.0,0.0,0.0,0
74.0,0.0,1676.0,0.0,0.144305307,1.0,0.89276808,0.0,0.0,0.0,1
69.0,0.0,3400.0,1.0,0.308438695,9.0,0.035489848,0.0,0.0,0.0,0
42.0,0.0,5000.0,2.0,0.568886223,20.0,0.07559622,1.0,0.0,0.0,0
66.0,0.0,9760.0,2.0,0.476488065,11.0,0.39328907,0.0,0.0,0.0,0
76.0,0.0,2500.0,1.0,0.150339864,12.0,0.03832837,0.0,0.0,0.0,0
60.0,0.0,7375.0,3.0,0.572668113,8.0,0.401029529,0.0,0.0,0.0,0
46.0,4.0,6886.0,3.0,0.369246406,11.0,0.321841817,0.0,0.0,0.0,0
52.0,1.0,4400.0,0.0,0.069529652,1.0,0.681221252,0.0,0.0,0.0,0
49.0,2.0,5300.0,2.0,0.534993397,22.0,0.00294257,0.0,0.0,0.0,0
63.0,0.0,3667.0,0.0,0.005725191,3.0,0.02369921,0.0,0.0,0.0,0
52.0,0.0,19176.0,6.0,0.471241591,13.0,0.174614635,0.0,0.0,0.0,0
79.0,1.0,10300.0,0.0,0.065818853,16.0,0.024957725,0.0,0.0,0.0,0
55.0,0.0,5461.0,1.0,0.490662761,10.0,0.078278434,0.0,0.0,0.0,0
45.0,3.0,8000.0,1.0,0.634545682,10.0,0.359987369,0.0,0.0,0.0,0
52.0,2.0,8200.0,3.0,0.539812218,9.0,0.037233656,3.0,0.0,0.0,0
69.0,1.0,8153.0,1.0,0.342408634,8.0,0.648063639,1.0,0.0,0.0,0
61.0,0.0,5400.0,2.0,0.370301796,10.0,0.054698878,0.0,0.0,0.0,0
59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
31.0,0.0,2916.0,0.0,0.248543024,8.0,0.842436586,0.0,0.0,0.0,0
38.0,2.0,4213.0,0.0,0.232795444,9.0,0.402835696,1.0,2.0,1.0,1
54.0,0.0,2600.0,1.0,0.317185698,6.0,0.9999999,1.0,0.0,1.0,1
49.0,0.0,2270.0,0.0,0.586966094,6.0,0.995518014,1.0,0.0,4.0,1
