product_id|battery_power|has_bluetooth|clock_speed|supports_dual_sim|front_camera_mp|supports_4G|storage_GB|depth_cm|weight|num_cores|primary_camera_mp|pixel_res_height|pixel_res_width|RAM|screen_height_cm|screen_width_cm|battery_talk_time|supports_3G|has_touch_screen|has_wifi|price_range
62485|1970.0|Yes|0.5|YES|0|Yes|15|1.0|132.0|2|0|1399|1684|1658.0|15|9|20|Yes|YES|YES|high_cost
64064|1186.0|Yes||YES|2|No|21|0.4||8|4|68|584|2361.0|17|8|7|Yes|NO||medium_cost
55413|1762.0|No|0.7|NO|7|No|60|0.1|157.0|4|10|643|790|1380.0|14|5|14|Yes|NO|NO|medium_cost
78757|1731.0|Yes|1.4|YES|4|Yes|4|0.5|163.0|6|18|809|1988|3892.0|5|1|4|Yes|YES|YES|very_high_cost
73951|852.0|No|1.8|YES|5|Yes|8|0.8|160.0|5|9|683|1349|315.0|7|6|20|Yes|NO|NO|low_cost
64787|848.0|Yes|1.5|YES|4|Yes|36|0.3|151.0|4|16|56|527|2289.0|10|2|19|Yes|YES|YES|medium_cost
62666|1575.0|No|2.5|YES|0|Yes|11|0.2|185.0|7|20|492|818|2182.0|7|3|17|Yes|YES|NO|high_cost
56199|1554.0|No|2.8|YES|7|No|23|0.1|105.0|6|18|699|1492|2184.0|13|9|20|Yes|NO|YES|high_cost
77694|1972.0|Yes|1.6|NO|0|No|48|0.5|92.0|8|2|290|804|2872.0|7|2|11|Yes|NO|YES|very_high_cost
73303|827.0|Yes|0.6|YES|9|Yes|35|0.2|87.0|6|17|23|826|2367.0|5|3|15|Yes|NO|YES|medium_cost
79671|1063.0|No|1.5|NO|7|No|3|0.9|155.0|4|10|394|849|1919.0|12|10|20|Yes|YES|NO|medium_cost
53547|1695.0|No||YES|1|No|34|0.4||5|10|713|1742|3296.0|17|6|14|No|||very_high_cost
66713|1343.0|No|2.4|YES|5|Yes|14|0.9|81.0|8|10|1063|1205|462.0|18|7|11|Yes|YES|YES|low_cost
64056|834.0|No|0.5|NO|2|Yes|27|0.2|123.0|1|16|1421|1463|1591.0|11|9|20|Yes|YES|NO|medium_cost
76115|595.0|No|2.6|NO|0|Yes|20|0.4|122.0|2|18|623|816|1593.0|19|11|2|Yes|NO|YES|low_cost
68218|1081.0|Yes|1.9|YES|13|Yes|42|0.1|101.0|7|17|83|816|2456.0|7|4|7|Yes|NO|NO|medium_cost
74607|911.0|No|1.4|YES|3|No|14|0.7|199.0|4|4|1563|1692|2933.0|16|3|11|No|YES|NO|very_high_cost
65610|844.0|No|2.2|YES|1|Yes|22|0.9|197.0|7|2|777|1995|3154.0|14|11|7|Yes|NO|NO|very_high_cost
70608|1335.0|Yes|3.0|NO|3|No|60|0.8|180.0|2|4|83|559|3615.0|5|2|9|Yes|NO|NO|very_high_cost
76912|1883.0|No|1.6|NO|9|No|24|0.1|87.0|1|16|203|915|3563.0|17|10|3|No|NO|NO|very_high_cost
53135|1128.0|Yes|0.5|YES|6|No|33|0.6|147.0|8|7|938|1226|1440.0|17|15|19|Yes|NO|NO|medium_cost
51955|826.0|Yes|2.4|YES|14|Yes|57|0.6|117.0|2|17|1077|1183|1907.0|15|14|5|Yes|NO|NO|medium_cost
57572|1650.0|No|2.3|NO|0|Yes|38|0.7|89.0|1|1|773|881|324.0|14|10|2|Yes|YES|YES|low_cost
56025|1162.0|No|1.0|NO|0|No|50|0.5|104.0|4|10|332|866|1404.0|10|3|15|Yes|YES|YES|medium_cost
77982|1517.0|No|2.5|NO|2|Yes|8|0.8|169.0|4|18|570|1645|2738.0|18|16|12|Yes|NO|NO|high_cost
50074|963.0|No|0.5|NO|1|Yes|60|0.8|156.0|3|3|742|821|2722.0|12|6|16|Yes|NO|NO|high_cost
76976|1837.0|No|1.0|YES|5|Yes|12|0.9|103.0|8|6|1420|1539|2294.0|8|7|20|Yes|NO|YES|very_high_cost
60658|1028.0|Yes|2.8|NO|1|Yes|30|0.1|193.0|1|10|1801|1923|1424.0|18|4|13|Yes|NO|YES|medium_cost
67263|1831.0|Yes|2.2|YES|4|No|55|1.0|189.0|8|9|1693|1790|1133.0|14|3|10|No|YES|NO|medium_cost
79734|571.0|Yes|2.0|YES|5|Yes|58|0.6|101.0|6|11|31|1536|555.0|19|10|11|Yes|NO|YES|low_cost
58545|1770.0|Yes|2.3|NO|0|No|9|0.6|183.0|6|5|1098|1373|3785.0|13|10|14|Yes|NO|YES|very_high_cost
54114|970.0|Yes|||5|No|59|0.2||7|19|1765|1786|3675.0|12|0|12|No|||very_high_cost
62783|642.0|Yes|0.5|NO|0|Yes|38|0.8|86.0|5|10|887|1775|435.0|9|2|2|Yes|YES|NO|low_cost
51013|622.0|Yes|1.9|YES|12|No|11|0.8|193.0|8|14|760|1964|3183.0|5|0|4|Yes|YES|YES|high_cost
70530|600.0|Yes|1.8|NO|9|Yes|6|0.8|199.0|2|15|486|1032|3495.0|17|4|7|Yes|YES|NO|high_cost
61871|1412.0|No|0.6|NO|9|No|57|0.2|86.0|3|10|2|660|1853.0|15|10|18|No|NO|YES|medium_cost
57220|733.0|No|0.8|NO|7|No|16|0.4|138.0|4|12|202|1787|2648.0|12|0|19|Yes|YES|NO|high_cost
73559|1070.0|Yes|3.0|NO|9|No|19|0.8|160.0|7|16|90|1614|2647.0|14|13|20|No|YES|NO|high_cost
65333|875.0|Yes|0.7|YES|1|No|30|0.7|146.0|8|8|469|853|702.0|19|15|15|Yes|YES|YES|low_cost
50068|1994.0|Yes|0.7|NO|5|No|5|0.4|189.0|2|7|86|1546|1836.0|12|11|18|Yes|NO|NO|high_cost
79963|823.0|No|1.0|YES|9|Yes|18|0.2|182.0|5|16|1180|1350|3894.0|13|10|9|Yes|YES|NO|very_high_cost
70800|1908.0|No|0.5|NO|9|Yes|30|1.0|111.0|2|19|140|1046|2944.0|19|17|17|Yes|NO|YES|very_high_cost
74655|790.0|No|0.5|YES|7|Yes|44|0.1|89.0|8|8|1100|1437|3424.0|13|11|9|Yes|YES|NO|very_high_cost
56586|1330.0|Yes||YES|1|No|40|0.5|177.0|1|5|194|892|2678.0|9|4|14|Yes|YES|YES|high_cost
73238|1660.0|No|0.5|NO|2|Yes|15|0.7|100.0|8|8|440|569|2424.0|12|5|9|Yes|YES|NO|high_cost
55662|1776.0|No||NO|2|No|20|0.9|82.0|6|16|1563|1803|2671.0|15|10|12|No|YES|YES|very_high_cost
56155|1611.0|No|0.5|YES|4|Yes|27|0.9|199.0|1|10|163|1011|3078.0|15|2|6|Yes|NO|YES|high_cost
64074|1410.0|Yes|0.5|YES|0|Yes|15|0.3|92.0|3|1|192|1311|2304.0|18|4|18|Yes|YES|NO|high_cost
72204|1772.0|Yes|1.6|NO|17|Yes|45|0.5|159.0|2|18|837|1405|1146.0|6|1|17|Yes|YES|NO|medium_cost
59282|1280.0|Yes|1.3|NO|0|Yes|39|1.0|108.0|7|1|356|588|2335.0|6|4|2|Yes|NO|YES|medium_cost
56854|1712.0|Yes|0.9|YES|2|No|23|1.0|155.0|7|19|155|663|1422.0|5|0|15|Yes|YES|NO|medium_cost
73784|1562.0|Yes|0.7|NO|0|No|55|0.1|140.0|8|1|1032|1776|2096.0|15|3|3|No|NO|NO|high_cost
78541|891.0|No|1.9|YES|1|Yes|18|0.1|153.0|6|3|40|1435|1303.0|17|16|4|Yes|YES|YES|low_cost
53600|1957.0|No|1.2|YES|18|Yes|36|0.8|151.0|2|19|1194|1727|1115.0|16|2|18|Yes|NO|YES|medium_cost
61789|1110.0|No||NO|1|No|42|0.9||5|2|1179|1262|456.0|12|8|18|Yes|||low_cost
57186|875.0|Yes||YES|1|Yes|43|0.6||8|3|902|969|3396.0|14|2|18|Yes|NO||very_high_cost
51461|1211.0|Yes|1.2|NO|0|No|28|0.3|130.0|2|3|58|963|2750.0|6|1|14|No|YES|NO|high_cost
60868|769.0|No|0.5|YES|12|Yes|54|0.2|112.0|4|19|1385|1780|941.0|15|8|20|Yes|NO|YES|low_cost
77541|671.0|No|2.9|NO|7|Yes|2|0.1|95.0|6|19|614|1617|2278.0|13|4|2|Yes|NO|NO|high_cost
75124|1872.0|No|0.5|NO|5|Yes|26|0.5|172.0|4|10|672|1088|2273.0|8|4|8|Yes|NO|YES|high_cost
53838|1076.0|No|2.3|YES|0|Yes|14|0.7|191.0|5|0|1088|1718|2355.0|17|16|2|Yes|YES|YES|high_cost
78553|1325.0|No|1.9|NO|2|No|50|0.1|146.0|1|10|499|695|2328.0|17|10|2|Yes|NO|NO|high_cost
66902|911.0|Yes|2.2|YES|1|Yes|28|0.5|182.0|2|2|157|763|2638.0|8|4|13|Yes|YES|YES|medium_cost
66153|1273.0|Yes|0.7|NO|1|No|23|0.6|178.0|6|14|485|1399|558.0|8|5|13|Yes|NO|NO|low_cost
62253|1062.0|No|0.5|NO|3|Yes|39|0.9|124.0|4|4|571|817|1345.0|16|0|11|Yes|NO|YES|low_cost
68901|1317.0|No||NO|6|No|12|0.1|154.0|2|9|431|542|425.0|7|0|11|Yes|YES|YES|low_cost
63230|940.0|No|2.9|NO|0|No|16|0.7|115.0|4|1|499|1090|2192.0|15|13|9|Yes|YES|YES|medium_cost
72344|729.0|Yes|||0|No|14|0.6||6|2|563|1055|3397.0|19|15|17|Yes|||high_cost
76749|1494.0|No|2.4|NO|6|Yes|3|0.9|93.0|7|17|944|1003|1208.0|14|13|17|Yes|YES|NO|medium_cost
78082|1546.0|Yes|1.6|YES|2|Yes|27|0.7|124.0|2|6|1138|1491|267.0|12|10|16|Yes|YES|NO|low_cost
71021|1253.0|No|0.7|NO|0|Yes|34|0.9|113.0|4|10|161|647|3518.0|7|3|8|Yes|YES|YES|very_high_cost
56552|895.0|No|0.5|YES|6|No|16|0.3|164.0|8|14|126|1575|3122.0|7|0|4|No|NO|YES|high_cost
68094|793.0|Yes|1.9|YES|0|Yes|43|0.3|124.0|8|2|15|1196|1050.0|11|9|3|Yes|YES|YES|low_cost
52942|1628.0|Yes|1.8|YES|11|No|56|0.1|136.0|2|13|500|1713|3358.0|17|11|12|Yes|YES|YES|very_high_cost
60508|625.0|No|2.7|YES|2|No|42|0.8|138.0|8|3|203|1771|2929.0|10|4|17|Yes|NO|NO|high_cost
50371|1110.0|No|1.5|NO|2|Yes|12|0.3|153.0|8|5|961|1950|624.0|9|7|15|Yes|NO|NO|low_cost
62891|999.0|No|1.7|NO|6|No|49|0.6|132.0|1|17|608|1970|1598.0|7|0|8|No|YES|NO|medium_cost
55387|1856.0|No|0.5|YES|0|Yes|24|0.1|155.0|5|1|277|1155|2052.0|17|6|10|Yes|YES|NO|high_cost
61607|1715.0|No|2.6|YES|9|Yes|15|0.6|120.0|6|20|114|1849|1249.0|16|2|4|Yes|YES|NO|medium_cost
50887|1897.0|Yes|1.9|NO|2|Yes|54|0.3|154.0|2|7|630|738|412.0|17|11|2|Yes|NO|NO|low_cost
58955|1202.0|Yes|2.4|YES|0|No|19|0.1|122.0|2|1|404|1742|595.0|19|0|3|No|NO|NO|low_cost
70212|1171.0|Yes|1.7|YES|2|No|19|0.3|167.0|7|19|248|755|263.0|6|5|8|No|NO|NO|low_cost
75490|964.0|No|2.0|NO|0|Yes|22|0.7|86.0|8|0|225|1234|2577.0|17|16|5|Yes|YES|NO|high_cost
65101|1973.0|Yes|2.4|YES|6|No|46|0.1|193.0|4|10|699|851|639.0|6|0|3|No|NO|YES|low_cost
64479|1992.0|Yes|0.6|YES|11|No|2|0.1|141.0|1|14|649|895|3206.0|10|9|10|Yes|YES|NO|very_high_cost
59769|546.0|Yes|2.6|YES|5|No|26|1.0|159.0|5|15|416|1658|1550.0|7|2|3|No|YES|NO|medium_cost
56071|1093.0|No|0.5|NO|1|Yes|31|0.6|171.0|2|12|1310|1420|1646.0|12|0|6|Yes|YES|NO|medium_cost
66346|1880.0|Yes|2.0|NO|11|No|35|0.1|200.0|4|14|930|1983|1930.0|17|7|15|No|YES|NO|high_cost
54500|1765.0|No|1.1|NO|3|No|11|0.7|87.0|2|7|835|1175|3695.0|6|5|18|Yes|NO|NO|very_high_cost
54396|1640.0|No|0.5|YES|1|Yes|36|0.9|87.0|8|11|664|1806|3235.0|6|1|10|Yes|NO|YES|very_high_cost
73230|1830.0|No|0.5|NO|0|No|7|0.9|191.0|6|12|460|1583|2334.0|8|7|14|No|YES|NO|high_cost
51093|826.0|No|0.6|NO|3|No|62|0.7|187.0|4|19|778|1615|1998.0|17|4|17|No|NO|NO|medium_cost
70655|1864.0|No|2.2|NO|0|Yes|7|0.1|142.0|1|2|225|1545|2258.0|10|1|10|Yes|NO|NO|high_cost
78525|586.0|Yes|0.6|NO|16|Yes|42|0.3|121.0|7|17|785|1118|1869.0|12|2|7|Yes|YES|YES|medium_cost
51924|1206.0|No|3.0|YES|10|Yes|30|0.6|127.0|3|13|1581|1713|1825.0|7|1|4|Yes|NO|YES|high_cost
67074|832.0|Yes|0.5|YES|1|Yes|5|0.1|165.0|5|2|9|1944|3946.0|12|5|14|Yes|YES|YES|very_high_cost
51945|848.0|Yes|2.8|NO|1|No|8|0.1|103.0|7|3|7|1294|436.0|10|6|15|Yes|YES|YES|low_cost
69068|1851.0|No|2.9|NO|0|No|53|0.7|112.0|6|2|174|1175|2678.0|6|0|8|Yes|NO|NO|high_cost
77187|1166.0|Yes|0.5|NO|7|No|59|0.5|80.0|1|11|437|638|3887.0|8|6|7|Yes|NO|YES|very_high_cost
74549|1776.0|Yes|2.1|YES|10|No|35|0.1|172.0|4|16|278|623|1813.0|16|13|20|Yes|YES|YES|medium_cost
50553|1254.0|Yes|1.2|NO|2|Yes|27|0.2|134.0|2|10|1288|1372|817.0|14|1|16|Yes|YES|YES|low_cost
61446|1494.0|No|1.6|YES|4|Yes|24|0.2|101.0|1|17|979|1190|3614.0|15|12|9|Yes|NO|NO|very_high_cost
65096|984.0|Yes|2.2|YES|0|Yes|39|0.5|119.0|8|18|56|1931|2013.0|11|7|16|Yes|YES|NO|medium_cost
74478|1179.0|Yes|0.8|NO|1|No|5|0.9|154.0|5|17|913|1429|543.0|8|7|18|No|NO|YES|low_cost
64546|513.0|No||NO|8|No|27|0.4||8|13|282|710|3400.0|16|6|13|No|YES|YES|high_cost
71922|557.0|No|0.5|YES|3|No|17|0.2|89.0|6|4|322|710|2623.0|17|16|16|No|NO|NO|medium_cost
58229|744.0|No|1.7|YES|0|Yes|33|0.5|105.0|4|2|1252|1963|2700.0|9|3|19|Yes|NO|NO|high_cost
58428|1129.0|Yes|||9|Yes|21|0.6||2|10|1128|1702|1400.0|11|0|13|Yes|||medium_cost
70910||No|||0|Yes|58|0.3||5|20|606|688||10|7|11|Yes|||high_cost
78682|1793.0|No|2.7|NO|12|Yes|44|0.7|175.0|5|17|655|1459|2803.0|19|9|6|Yes|YES|YES|very_high_cost
72740|1310.0|No|2.3|YES|3|No|15|0.2|150.0|5|11|954|970|2518.0|18|17|5|No|YES|YES|high_cost
56268|1604.0|No|1.2|NO|1|No|6|0.5|191.0|6|15|68|1042|3564.0|7|2|2|Yes|YES|NO|very_high_cost
75519|1676.0|No|1.6|NO|2|No|37|0.2|145.0|1|3|134|1197|2515.0|14|8|4|Yes|NO|YES|high_cost
59326|1001.0|No|2.8|YES|1|No|40|0.2|117.0|3|7|922|1836|3654.0|13|9|10|Yes|YES|YES|very_high_cost
71837|1086.0|No|2.7|NO|0|Yes|24|0.1|135.0|8|19|1874|1976|3930.0|17|1|18|Yes|YES|YES|very_high_cost
79639|1986.0|Yes|0.5|YES|7|Yes|39|0.1|89.0|7|19|251|599|3476.0|11|8|17|Yes|YES|NO|very_high_cost
79567|634.0|Yes|0.8|NO|5|No|41|0.2|192.0|1|12|1362|1853|3242.0|18|11|4|Yes|NO|YES|very_high_cost
78433|502.0|No|0.8|NO|7|No|52|1.0|82.0|6|8|281|1159|2666.0|5|4|20|Yes|YES|NO|high_cost
62689|1641.0|No|1.1|NO|6|No|48|0.7|97.0|8|7|224|1994|1695.0|13|6|17|Yes|NO|YES|high_cost
74517|623.0|No|1.4|YES|0|Yes|15|0.2|189.0|3|1|778|844|3510.0|14|4|18|Yes|NO|YES|high_cost
55064|962.0|Yes|||3|No|17|0.1||8|20|546|1424|3438.0|14|3|20|No|||very_high_cost
61028|1057.0|Yes|2.7|NO|3|Yes|41|0.1|97.0|4|10|397|891|2033.0|16|9|2|Yes|YES|NO|medium_cost
55404|1862.0|No||NO|1|No|62|1.0||1|2|386|1046|1017.0|11|3|9|Yes|||medium_cost
62004|555.0|Yes|3.0|YES|5|Yes|38|0.8|193.0|2|10|214|1970|1686.0|8|1|8|Yes|NO|YES|medium_cost
57987|1000.0|No|2.7|NO|1|Yes|58|1.0|135.0|5|12|461|833|862.0|7|0|20|Yes|NO|NO|low_cost
68248|841.0|No|0.5|NO|6|Yes|11|0.3|81.0|5|14|125|675|957.0|6|5|11|Yes|YES|NO|low_cost
59906|865.0|No|2.9|NO|5|No|16|0.1|89.0|4|12|335|1009|3494.0|13|3|14|No|NO|YES|very_high_cost
64874|999.0|No|2.6|YES|11|Yes|56|1.0|165.0|4|13|342|1641|3083.0|8|4|11|Yes|YES|YES|high_cost
59695|1232.0|No|1.2|NO|12|No|30|0.9|131.0|6|14|625|761|1656.0|8|4|15|Yes|YES|YES|medium_cost
72600|1194.0|No|2.3|NO|6|Yes|34|0.2|165.0|2|12|494|509|313.0|15|1|19|Yes|YES|NO|low_cost
54111|612.0|Yes|0.5|YES|1|Yes|20|0.8|179.0|8|6|1145|1487|3282.0|16|2|18|Yes|YES|YES|very_high_cost
60449|1362.0|Yes|2.9|NO|0|No|47|0.5|186.0|6|4|600|1042|3629.0|19|17|5|No|YES|YES|very_high_cost
54861|1469.0|No|1.7|YES|11|Yes|44|0.5|169.0|2|14|484|711|1687.0|15|5|5|Yes|YES|YES|medium_cost
56451|986.0|Yes|0.8|NO|13|Yes|28|0.8|182.0|4|20|199|679|1149.0|8|7|18|Yes|YES|NO|low_cost
77837|1843.0|No|2.8|NO|1|Yes|62|0.8|104.0|3|7|21|832|3899.0|5|4|6|Yes|NO|YES|very_high_cost
66480|1561.0|No|0.5|YES|10|Yes|4|0.5|134.0|2|13|885|1811|1783.0|13|12|10|Yes|YES|NO|high_cost
59199|1695.0|Yes|0.5|YES|2|Yes|47|0.5|189.0|5|13|308|1208|1629.0|8|6|11|Yes|YES|NO|medium_cost
69874|667.0|No|2.6|YES|3|No|8|0.8|185.0|1|7|1015|1947|2528.0|11|8|8|No|YES|NO|high_cost
50703|1768.0|Yes|2.0|NO|0|Yes|2|0.8|88.0|7|2|1303|1814|3256.0|9|6|5|Yes|YES|NO|very_high_cost
61774|1269.0|Yes||YES|16|No|41|1.0|180.0|8|17|406|1036|2341.0|10|9|16|No|NO|YES|high_cost
76648|1109.0|Yes|2.8|YES|6|No|57|0.9|151.0|1|12|124|833|2785.0|15|10|16|Yes|NO|NO|high_cost
60951|936.0|No|0.5|YES|14|Yes|14|0.1|164.0|3|17|150|1677|3761.0|13|1|12|Yes|NO|NO|very_high_cost
70285|1713.0|Yes|2.0|NO|9|Yes|5|0.7|199.0|6|16|108|1963|1513.0|15|6|2|Yes|NO|YES|medium_cost
55699|1175.0|Yes|1.7|YES|1|Yes|45|0.6|167.0|2|7|90|557|2240.0|10|6|5|Yes|YES|NO|medium_cost
74307|1940.0|Yes|1.0|YES|0|Yes|5|0.2|194.0|4|1|588|1809|820.0|19|18|3|Yes|YES|YES|medium_cost
61998|||||2|Yes|59|0.5||2|3|1028|1196||16|8|8|Yes|||medium_cost
67716|771.0|Yes||YES|0|Yes|33|0.1||3|17|776|1247|920.0|16|2|10|Yes|YES||low_cost
74367|645.0|No|2.5|NO|10|Yes|63|1.0|174.0|4|14|278|584|3615.0|18|8|13|Yes|NO|YES|high_cost
64897|1307.0|No|1.8|NO|2|No|7|0.6|88.0|7|3|897|1103|1412.0|16|9|5|No|NO|YES|medium_cost
59292|1948.0|No|2.9|YES|4|No|5|0.2|136.0|1|13|651|700|361.0|6|1|10|No|YES|NO|low_cost
72677|1509.0|No|0.6|YES|5|No|50|0.3|81.0|4|8|1010|1684|1540.0|12|8|3|Yes|YES|NO|medium_cost
62489|626.0|Yes||YES|3|Yes|11|0.8|109.0|2|9|737|1759|1077.0|6|1|4|Yes|NO|YES|low_cost
63436|1190.0|No|2.0|YES|0|No|40|0.2|93.0|5|1|1399|1646|3610.0|13|7|9|No|NO|YES|very_high_cost
56005|1727.0|Yes|2.1|YES|10|No|57|0.3|158.0|6|18|376|1288|512.0|5|2|6|No|NO|NO|low_cost
69779|1670.0|Yes|3.0|NO|14|No|62|0.5|114.0|8|20|1117|1330|3024.0|6|0|20|No|NO|YES|very_high_cost
66263|1150.0|Yes|0.5|YES|4|Yes|27|1.0|134.0|1|17|234|1947|1610.0|11|0|16|Yes|NO|NO|medium_cost
55937|1208.0|No|2.9|NO|5|Yes|16|1.0|175.0|1|19|691|1028|2201.0|17|16|12|Yes|NO|NO|medium_cost
50568|1812.0|Yes|1.3|YES|4|Yes|42|1.0|162.0|7|15|380|1550|3338.0|18|13|11|Yes|YES|YES|very_high_cost
78129|770.0|Yes|1.5|YES|6|No|61|0.2|196.0|4|9|603|1483|3473.0|7|3|4|No|NO|YES|very_high_cost
69234|1559.0|Yes|1.3|YES|10|Yes|10|0.3|114.0|8|17|117|681|2203.0|7|5|15|Yes|YES|YES|medium_cost
64658|1902.0|No|0.5|NO|10|No|13|0.2|155.0|4|11|766|877|940.0|14|10|15|Yes|YES|NO|medium_cost
78181|1751.0|No|2.5|NO|1|No|4|0.6|146.0|8|9|1499|1952|1155.0|19|14|12|No|YES|YES|medium_cost
57337|1416.0|Yes|1.8|YES|0|No|20|0.1|93.0|4|0|1175|1578|3872.0|10|2|7|No|NO|YES|very_high_cost
51533||No|||3|Yes|61|0.2||6|6|988|1503||16|6|10|Yes|||high_cost
64326|1003.0|Yes|2.9|NO|16|Yes|16|0.6|119.0|8|19|190|1905|1798.0|16|7|10|Yes|NO|NO|medium_cost
62661|1715.0|Yes||YES|1|Yes|18|0.1|96.0|6|3|674|1375|2598.0|17|2|3|Yes|NO|NO|very_high_cost
54449|1967.0|No|0.5|NO|0|Yes|46|0.6|199.0|1|7|518|1374|1567.0|15|2|7|Yes|YES|NO|medium_cost
52840|962.0|No|1.0|YES|14|No|2|0.9|125.0|1|20|1618|1916|1491.0|16|2|14|Yes|NO|NO|medium_cost
76881|1487.0|No|1.5|NO|5|Yes|42|0.8|120.0|2|7|857|989|2003.0|12|4|3|Yes|NO|NO|high_cost
67883|1569.0|Yes|1.6|YES|4|Yes|54|0.9|190.0|4|6|371|665|3905.0|6|2|4|Yes|NO|NO|very_high_cost
75306|1146.0|No|3.0|NO|5|Yes|57|0.4|111.0|5|10|73|583|291.0|19|9|11|Yes|YES|YES|low_cost
64913|1379.0|Yes|1.5|NO|6|Yes|9|0.8|118.0|8|13|98|755|1693.0|11|4|18|Yes|NO|YES|medium_cost
50704|1504.0|No||YES|7|Yes|25|0.3|152.0|4|9|395|1853|1788.0|13|11|13|Yes|NO|YES|medium_cost
76567|1945.0|No|1.2|NO|3|No|26|0.7|112.0|6|5|1064|1540|3322.0|18|7|20|No|NO|YES|very_high_cost
79978|1630.0|Yes|2.8|YES|0|Yes|32|0.9|80.0|6|1|712|1726|1751.0|12|10|20|Yes|NO|YES|high_cost
63160|1125.0|Yes|2.7|NO|10|No|23|0.4|117.0|1|14|774|939|1641.0|14|8|12|Yes|YES|NO|medium_cost
65307|614.0|Yes|0.7|NO|4|Yes|51|0.1|178.0|7|7|1012|1040|2854.0|10|7|12|Yes|NO|YES|high_cost
73451|854.0|No|1.0|NO|5|Yes|17|0.9|101.0|4|9|730|1148|3115.0|7|0|2|Yes|NO|NO|high_cost
65385|1470.0|Yes|1.7|YES|6|No|45|0.1|121.0|1|9|777|1090|3259.0|10|1|14|Yes|NO|YES|very_high_cost
73405|1826.0|Yes|0.5|YES|5|Yes|49|0.6|172.0|8|6|973|1633|1612.0|17|9|17|Yes|YES|NO|high_cost
63600|807.0|Yes|0.5|YES|0|No|37|0.2|127.0|4|0|245|829|2319.0|5|4|4|No|NO|NO|medium_cost
70021|1996.0|Yes|2.8|YES|0|Yes|7|0.1|138.0|5|4|937|1083|1258.0|17|14|16|Yes|NO|NO|medium_cost
63828|1083.0|Yes|2.0|NO|3|No|41|0.7|158.0|5|5|937|1164|1543.0|18|3|10|No|NO|YES|medium_cost
63988|1035.0|No|0.5|YES|14|Yes|49|0.3|178.0|2|15|574|1171|3991.0|12|4|19|Yes|NO|NO|very_high_cost
50016|1521.0|Yes|1.6|NO|5|Yes|62|0.3|143.0|1|9|678|1630|3555.0|5|2|19|Yes|NO|NO|very_high_cost
51167|1314.0|Yes|2.8|YES|13|Yes|5|1.0|87.0|4|18|82|512|3411.0|17|16|18|Yes|NO|NO|very_high_cost
54320|535.0|No|1.9|NO|5|No|24|0.2|190.0|8|19|398|1775|524.0|9|3|4|No|NO|NO|low_cost
50928|673.0|Yes|1.9|NO|13|Yes|35|0.4|142.0|6|14|1096|1570|3541.0|18|17|4|Yes|NO|YES|very_high_cost
76361|1219.0|No|1.6|YES|5|No|4|0.3|169.0|6|7|1419|1698|1998.0|9|2|4|No|NO|NO|high_cost
76481|1606.0|Yes|0.5|YES|0|Yes|33|0.9|200.0|5|0|157|770|3437.0|11|1|2|Yes|NO|NO|very_high_cost
75307|1603.0|Yes||YES|1|Yes|17|0.5||2|8|430|1207|1637.0|17|3|11|Yes|||medium_cost
52344|1958.0|No|0.5|NO|6|Yes|52|0.4|153.0|1|14|1524|1848|3064.0|7|6|3|Yes|NO|NO|very_high_cost
66527|695.0|No|0.5|NO|18|Yes|12|0.6|196.0|2|19|1649|1829|2855.0|16|13|7|Yes|YES|YES|high_cost
66051|1441.0|No|0.6|YES|0|Yes|53|0.5|106.0|1|12|254|954|1393.0|9|4|4|Yes|YES|YES|medium_cost
51865|1470.0|No|2.2|YES|4|Yes|33|0.4|138.0|7|10|1790|1988|1633.0|18|4|4|Yes|NO|NO|high_cost
57967|1890.0|No|||4|Yes|48|0.5||4|5|1438|1832|2392.0|10|4|15|Yes|||very_high_cost
78528|1152.0|Yes||YES|0|Yes|26|0.3|82.0|2|0|1304|1673|3284.0|15|2|8|Yes|NO|YES|very_high_cost
53656|1619.0|Yes|0.9|NO|3|No|20|0.9|117.0|6|9|813|1180|464.0|7|5|16|Yes|NO|YES|low_cost
60191|1002.0|Yes||NO|1|No|45|0.7|180.0|7|7|948|1007|1234.0|19|13|18|Yes|YES|NO|low_cost
71280|742.0|Yes|0.5|NO|0|Yes|36|0.7|139.0|3|1|1161|1288|292.0|8|0|6|Yes|YES|YES|low_cost
64522|1306.0|Yes|2.1|YES|2|Yes|33|0.4|174.0|3|9|867|1258|2521.0|6|5|16|Yes|NO|NO|high_cost
70013|1424.0|Yes|2.9|YES|0|No|20|0.6|180.0|5|0|181|1199|2658.0|15|0|19|Yes|NO|NO|high_cost
79076|942.0|No|1.4|YES|8|No|27|0.5|91.0|4|9|754|1532|587.0|6|3|13|No|YES|YES|low_cost
79601|1934.0|Yes|2.7|NO|8|Yes|2|0.1|118.0|4|16|242|1127|2190.0|18|1|9|Yes|NO|YES|high_cost
70356|1290.0|Yes|1.4|YES|19|Yes|35|0.3|110.0|4|20|405|742|879.0|16|2|8|Yes|NO|NO|low_cost
54363|930.0|No|2.1|YES|0|No|54|0.9|80.0|1|13|1569|1763|1743.0|7|1|9|No|YES|NO|high_cost
67949|1699.0|Yes|0.5|NO|16|No|21|0.1|156.0|4|20|105|1099|1181.0|16|0|18|Yes|YES|NO|medium_cost
53862|1849.0|Yes|0.5|NO|1|No|29|0.5|181.0|7|12|978|1986|3330.0|14|4|15|Yes|NO|YES|very_high_cost
