CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
767348733,Existing Customer,56,M,2,0.0,Married,1.0,0.0,49,3,3,3,4058.0,793,3265.0,0.758,15865,105,0.667,0.195
812956983,Existing Customer,51,M,3,1.0,Married,2.0,0.0,46,6,3,3,3458.0,1989,1469.0,0.707,3409,59,1.034,0.575
820582308,Existing Customer,42,M,5,0.0,Married,2.0,0.0,37,6,2,2,22913.0,1528,21385.0,0.414,1394,35,0.522,0.067
779685558,Existing Customer,53,M,5,1.0,Single,3.0,2.0,36,2,4,1,34516.0,2088,32428.0,0.822,15290,123,0.732,0.06
720686583,Existing Customer,46,M,3,0.0,Divorced,3.0,0.0,37,5,3,4,6457.0,0,6457.0,0.531,4487,73,0.431,0.0
761544333,Existing Customer,37,F,4,1.0,Married,1.0,0.0,30,4,4,3,3417.0,2517,900.0,0.992,1641,32,0.882,0.737
720437358,Existing Customer,40,M,3,1.0,Single,1.0,0.0,32,5,1,2,2526.0,2303,223.0,0.836,3596,69,0.568,0.912
712117983,Existing Customer,49,M,4,1.0,Married,2.0,0.0,39,6,3,2,17285.0,1853,15432.0,0.882,4787,60,0.714,0.107
713152383,Existing Customer,40,F,3,0.0,Married,0.0,0.0,27,1,1,1,2840.0,2517,323.0,0.591,4405,82,0.864,0.886
779216358,Attrited Customer,48,M,2,1.0,Married,2.0,0.0,38,2,2,3,2111.0,0,2111.0,0.531,773,17,0.133,0.0
717720108,Existing Customer,42,M,2,1.0,Married,2.0,0.0,31,4,2,3,12386.0,980,11406.0,0.656,3274,69,0.568,0.079
716800908,Existing Customer,26,F,2,0.0,Single,0.0,0.0,13,5,0,3,5137.0,0,5137.0,0.699,2496,49,0.581,0.0
714543633,Attrited Customer,45,F,3,0.0,Single,0.0,0.0,36,1,2,5,7500.0,0,7500.0,0.576,8024,78,0.696,0.0
716841783,Existing Customer,51,M,0,1.0,Married,3.0,0.0,36,4,2,3,18733.0,1292,17441.0,0.442,5080,85,0.491,0.069
795844983,Existing Customer,45,F,3,0.0,Married,1.0,0.0,39,6,4,1,2851.0,0,2851.0,0.482,3916,64,0.829,0.0
711213108,Existing Customer,32,M,1,1.0,Divorced,2.0,0.0,36,5,3,4,34516.0,0,34516.0,0.845,2305,60,0.714,0.0
718777008,Existing Customer,59,M,0,0.0,Married,2.0,0.0,47,5,1,2,3278.0,1306,1972.0,0.399,1374,32,0.391,0.398
708927108,Attrited Customer,53,M,2,1.0,Married,3.0,0.0,36,1,3,2,12778.0,507,12271.0,0.967,1133,28,0.4,0.04
779877858,Existing Customer,53,F,2,1.0,Divorced,0.0,0.0,37,2,3,2,2081.0,1342,739.0,1.06,4428,80,0.778,0.645
716989683,Existing Customer,56,M,2,2.0,Single,2.0,0.0,48,4,3,3,4480.0,2465,2015.0,0.772,3331,74,0.682,0.55
717100833,Existing Customer,37,F,2,0.0,Married,0.0,0.0,27,6,6,2,3148.0,0,3148.0,0.498,1401,31,0.722,0.0
720212508,Existing Customer,51,F,1,1.0,Single,0.0,0.0,37,4,3,4,4402.0,697,3705.0,0.7,3325,76,0.652,0.158
714708183,Existing Customer,58,M,2,0.0,Single,1.0,1.0,49,4,3,3,30186.0,0,30186.0,0.606,4070,74,0.574,0.0
765584208,Existing Customer,43,F,3,0.0,Divorced,0.0,0.0,30,3,2,1,2905.0,2079,826.0,0.789,4444,84,0.909,0.716
708818508,Existing Customer,36,M,1,0.0,Married,0.0,0.0,26,5,2,2,3453.0,2517,936.0,0.585,4386,68,0.789,0.729
710211783,Attrited Customer,38,F,4,0.0,Married,0.0,0.0,26,3,2,2,1438.3,0,1438.3,0.777,2264,39,0.625,0.0
802867683,Existing Customer,53,F,2,0.0,Single,1.0,0.0,47,5,2,3,1536.0,728,808.0,0.604,4133,78,0.529,0.474
717986058,Existing Customer,29,F,0,0.0,Single,0.0,0.0,13,6,3,5,5240.0,1608,3632.0,1.243,2712,64,0.778,0.307
715915458,Existing Customer,47,F,2,1.0,Married,0.0,0.0,34,5,2,2,3156.0,1644,1512.0,1.052,1151,31,1.385,0.521
789597408,Existing Customer,39,F,1,2.0,Single,1.0,1.0,32,5,2,3,17814.0,0,17814.0,0.82,4712,76,0.689,0.0
712716108,Existing Customer,46,F,2,1.0,Single,0.0,0.0,36,1,1,1,5785.0,2130,3655.0,0.813,7950,86,0.593,0.368
710464683,Existing Customer,45,F,3,2.0,Married,0.0,0.0,32,2,3,2,2726.0,2127,599.0,0.814,5578,89,0.854,0.78
717463608,Existing Customer,38,F,1,0.0,Married,1.0,0.0,26,5,3,1,2346.0,1407,939.0,0.77,4116,79,0.975,0.6
779651058,Existing Customer,59,F,0,0.0,Single,1.0,0.0,42,6,2,2,1931.0,1409,522.0,0.887,4797,65,0.625,0.73
788744058,Existing Customer,48,F,2,0.0,Married,0.0,0.0,27,3,1,2,4009.0,1361,2648.0,0.886,4506,80,0.86,0.339
709272333,Existing Customer,59,F,1,0.0,Divorced,0.0,0.0,45,6,3,3,9899.0,2023,7876.0,0.445,4579,73,0.622,0.204
788784258,Existing Customer,60,M,2,0.0,Married,0.0,0.0,41,5,2,4,3007.0,1664,1343.0,0.34,1475,31,0.632,0.553
789827208,Existing Customer,41,F,5,1.0,Married,0.0,0.0,31,2,3,1,7531.0,1692,5839.0,0.771,7768,92,0.878,0.225
720510333,Existing Customer,40,F,3,1.0,Divorced,1.0,0.0,20,6,2,2,2037.0,1349,688.0,0.743,4574,84,0.714,0.662
746453583,Existing Customer,56,F,1,0.0,Married,1.0,0.0,49,2,2,2,2604.0,1395,1209.0,0.528,4498,85,0.7,0.536
711374283,Existing Customer,47,M,3,0.0,Single,2.0,0.0,42,4,1,0,24480.0,1923,22557.0,0.505,1416,32,0.778,0.079
778289883,Attrited Customer,42,F,2,1.0,Divorced,0.0,0.0,32,3,3,3,1507.0,0,1507.0,0.806,2528,41,0.64,0.0
708902883,Existing Customer,55,M,2,1.0,Single,3.0,0.0,36,5,2,2,12856.0,0,12856.0,0.51,3364,61,0.564,0.0
814459833,Existing Customer,42,F,3,1.0,Single,0.0,0.0,37,5,3,4,8017.0,0,8017.0,0.539,3042,55,0.528,0.0
720426708,Attrited Customer,56,M,3,0.0,Single,1.0,0.0,45,2,1,3,8512.0,0,8512.0,1.038,811,27,1.25,0.0
721074183,Existing Customer,49,M,1,2.0,Married,1.0,0.0,36,4,6,3,24159.0,1196,22963.0,0.712,1111,24,1.0,0.05
772000533,Existing Customer,59,M,1,1.0,Married,1.0,0.0,48,4,3,2,14257.0,1113,13144.0,0.406,1809,23,0.278,0.078
713868033,Existing Customer,53,M,1,1.0,Married,2.0,1.0,36,2,2,2,34516.0,1484,33032.0,1.015,16373,114,0.9,0.043
780670083,Attrited Customer,39,F,2,0.0,Single,1.0,0.0,28,1,2,3,4363.0,0,4363.0,0.714,2596,48,0.846,0.0
720154533,Existing Customer,53,F,4,1.0,Divorced,0.0,0.0,39,2,3,2,2415.0,1643,772.0,0.964,5063,78,0.733,0.68
785119833,Existing Customer,40,M,3,1.0,Divorced,1.0,0.0,34,3,3,3,19666.0,1180,18486.0,0.898,3391,54,0.636,0.06
720598308,Attrited Customer,47,M,4,0.0,Single,3.0,0.0,37,3,2,6,34516.0,1126,33390.0,0.575,1736,35,0.4,0.033
801373833,Existing Customer,49,M,4,1.0,Divorced,1.0,0.0,43,3,2,3,1922.0,710,1212.0,0.951,2920,46,1.421,0.369
714473658,Existing Customer,42,M,3,1.0,Single,1.0,0.0,30,6,2,2,8960.0,1054,7906.0,0.414,1488,26,0.368,0.118
721145433,Existing Customer,52,F,5,0.0,Single,0.0,1.0,36,3,2,2,11280.0,1523,9757.0,0.765,16237,128,0.753,0.135
716131083,Existing Customer,47,M,2,1.0,Single,1.0,0.0,35,6,1,3,2676.0,2157,519.0,0.901,4640,69,0.605,0.806
709757583,Existing Customer,35,M,0,0.0,Married,3.0,0.0,36,5,2,1,3176.0,1510,1666.0,0.885,2074,48,0.92,0.475
710725383,Existing Customer,42,M,3,2.0,Divorced,1.0,0.0,36,3,2,1,2012.0,0,2012.0,0.31,3282,66,0.65,0.0
827703258,Existing Customer,42,M,4,0.0,Married,1.0,0.0,38,2,2,2,13426.0,0,13426.0,0.717,4674,66,0.886,0.0
771400608,Existing Customer,56,F,2,1.0,Married,0.0,0.0,44,2,1,2,8204.0,1375,6829.0,0.915,4727,76,0.949,0.168
716680983,Existing Customer,41,F,3,2.0,Married,0.0,0.0,36,3,1,1,1956.0,1053,903.0,0.941,4924,70,0.795,0.538
719176308,Attrited Customer,43,M,3,1.0,Divorced,2.0,0.0,32,6,3,2,7278.0,0,7278.0,0.618,2120,43,0.593,0.0
794556333,Existing Customer,43,F,2,0.0,Single,0.0,0.0,27,1,3,3,3287.0,1697,1590.0,0.711,5236,77,1.026,0.516
708968733,Existing Customer,47,M,3,0.0,Married,2.0,0.0,38,1,3,2,31987.0,0,31987.0,0.814,7926,83,0.537,0.0
778399008,Existing Customer,50,M,0,0.0,Married,2.0,0.0,30,3,4,2,4252.0,0,4252.0,0.478,1598,45,0.324,0.0
792272658,Existing Customer,40,M,3,1.0,Single,2.0,0.0,34,3,3,4,22380.0,1220,21160.0,0.884,3756,73,0.78,0.055
708445608,Existing Customer,48,M,3,1.0,Married,0.0,0.0,37,4,3,3,3305.0,2517,788.0,0.766,2027,57,1.036,0.762
713921058,Existing Customer,55,F,3,0.0,Married,0.0,0.0,48,6,2,2,2897.0,1601,1296.0,0.878,1337,25,0.471,0.553
719973033,Existing Customer,49,F,1,0.0,Married,0.0,0.0,37,5,5,2,3208.0,0,3208.0,0.923,4531,86,0.83,0.0
711297483,Existing Customer,47,F,2,0.0,Divorced,0.0,1.0,34,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16
712463883,Existing Customer,45,M,2,0.0,Married,3.0,1.0,38,4,2,3,34516.0,1406,33110.0,1.261,3342,63,0.969,0.041
715542783,Existing Customer,33,F,2,1.0,Married,0.0,0.0,24,1,3,2,3731.0,0,3731.0,0.767,13234,92,0.84,0.0
714100008,Attrited Customer,47,F,2,1.0,Married,0.0,0.0,36,6,2,3,5667.0,2517,3150.0,0.684,2176,38,0.267,0.444
711285633,Existing Customer,33,F,0,0.0,Single,0.0,0.0,36,6,1,3,2735.0,1769,966.0,1.465,3306,71,0.972,0.647
720043533,Existing Customer,39,M,4,1.0,Single,1.0,0.0,26,6,2,0,4534.0,917,3617.0,0.84,4211,66,0.61,0.202
768141558,Existing Customer,51,M,3,1.0,Single,1.0,0.0,45,4,3,0,3272.0,1896,1376.0,0.725,4220,74,0.897,0.579
708316008,Attrited Customer,59,F,1,1.0,Single,0.0,0.0,36,3,2,3,10031.0,0,10031.0,0.238,1792,29,0.074,0.0
713666058,Existing Customer,46,F,5,1.0,Divorced,1.0,0.0,38,6,1,3,3276.0,1915,1361.0,0.672,4264,76,0.617,0.585
721462458,Existing Customer,52,F,3,0.0,Married,0.0,0.0,42,3,2,1,23858.0,1179,22679.0,0.671,3784,69,0.683,0.049
744231708,Existing Customer,45,F,2,1.0,Married,0.0,0.0,38,3,3,3,1513.0,788,725.0,0.677,4166,71,0.868,0.521
710621283,Existing Customer,50,M,2,0.0,Married,1.0,0.0,32,3,1,3,10733.0,783,9950.0,0.732,3910,66,0.65,0.073
795599883,Attrited Customer,57,F,2,0.0,Married,0.0,0.0,51,3,6,2,2404.0,284,2120.0,0.866,2511,51,0.5,0.118
708949908,Attrited Customer,50,M,1,1.0,Divorced,3.0,0.0,42,1,3,2,1656.0,0,1656.0,0.626,2073,44,0.833,0.0
745435533,Existing Customer,44,M,2,0.0,Married,2.0,0.0,37,6,1,3,2617.0,2517,100.0,0.78,3104,70,0.75,0.962
717636933,Existing Customer,48,F,5,1.0,Divorced,1.0,0.0,40,3,1,1,4365.0,0,4365.0,0.598,3542,57,1.111,0.0
826065258,Existing Customer,35,F,2,0.0,Divorced,0.0,0.0,31,2,2,2,19033.0,1555,17478.0,1.001,16033,116,0.812,0.082
712884408,Existing Customer,43,F,1,0.0,Single,0.0,0.0,30,3,2,0,5700.0,1904,3796.0,0.649,7939,95,0.61,0.334
719614758,Existing Customer,45,F,4,1.0,Single,1.0,0.0,34,3,2,2,2700.0,1977,723.0,0.801,4984,75,1.083,0.732
715199808,Existing Customer,39,F,3,1.0,Single,0.0,1.0,30,6,3,5,33905.0,2070,31835.0,0.685,15335,99,0.768,0.061
710371683,Existing Customer,51,M,4,2.0,Married,1.0,0.0,36,2,1,2,3451.0,2006,1445.0,0.555,4097,67,0.763,0.581
714199008,Attrited Customer,50,M,2,0.0,Married,3.0,0.0,36,6,2,2,16081.0,492,15589.0,0.204,6100,61,0.564,0.031
719265108,Existing Customer,42,F,3,0.0,Married,0.0,0.0,33,6,3,2,3815.0,1190,2625.0,0.852,4430,94,0.741,0.312
713876958,Existing Customer,32,F,0,0.0,Single,0.0,0.0,26,6,2,4,14140.0,845,13295.0,0.715,5036,76,0.689,0.06
715533108,Existing Customer,31,F,0,0.0,Single,0.0,0.0,20,4,3,4,4712.0,955,3757.0,0.855,2568,62,0.59,0.203
714661233,Existing Customer,39,M,1,1.0,Single,3.0,0.0,24,6,2,4,10074.0,2517,7557.0,0.77,1729,52,0.926,0.25
711655683,Existing Customer,55,M,1,0.0,Single,1.0,1.0,46,4,2,4,25991.0,0,25991.0,0.639,2996,62,0.879,0.0
804437658,Existing Customer,42,F,3,2.0,Married,0.0,0.0,36,4,2,1,9778.0,2154,7624.0,0.5,3413,66,0.692,0.22
806652483,Existing Customer,41,F,2,0.0,Single,1.0,0.0,36,4,5,3,1561.0,1169,392.0,0.573,4391,67,0.595,0.749
709688883,Attrited Customer,45,M,3,0.0,Single,2.0,0.0,36,4,3,2,3845.0,0,3845.0,0.595,2174,39,0.393,0.0
712817808,Existing Customer,39,M,2,1.0,Married,1.0,0.0,23,5,2,1,4761.0,1561,3200.0,0.69,2045,53,1.65,0.328
711323283,Attrited Customer,57,M,2,0.0,Married,1.0,0.0,41,3,3,2,2527.0,1030,1497.0,0.714,2767,43,0.387,0.408
711583458,Existing Customer,48,F,2,1.0,Married,0.0,0.0,36,4,3,1,1438.3,0,1438.3,0.743,4913,82,0.822,0.0
719794383,Existing Customer,60,F,2,1.0,Married,0.0,0.0,41,6,2,2,4167.0,0,4167.0,0.917,5039,85,0.809,0.0
715158483,Existing Customer,48,F,3,1.0,Divorced,0.0,0.0,40,3,2,3,3117.0,1603,1514.0,1.167,1437,37,0.609,0.514
778745058,Existing Customer,50,M,3,0.0,Single,2.0,1.0,41,2,2,1,34516.0,0,34516.0,0.627,15059,118,0.735,0.0
715937133,Existing Customer,64,F,1,0.0,Married,1.0,0.0,52,6,2,2,4999.0,2299,2700.0,0.716,1601,48,0.5,0.46
708877458,Existing Customer,50,F,3,0.0,Married,0.0,0.0,34,2,3,3,11343.0,0,11343.0,0.709,8027,94,0.679,0.0
754457883,Existing Customer,49,M,2,0.0,Single,0.0,0.0,42,4,2,2,4834.0,0,4834.0,0.998,1876,35,1.059,0.0
717129333,Existing Customer,35,F,2,1.0,Married,1.0,0.0,25,3,1,2,1438.3,0,1438.3,0.744,4434,73,0.78,0.0
779198133,Existing Customer,45,F,3,0.0,Divorced,0.0,0.0,33,3,3,2,9977.0,2088,7889.0,0.65,3530,61,0.743,0.209
711288558,Existing Customer,45,F,3,1.0,Single,0.0,0.0,28,5,2,2,2035.0,1174,861.0,0.876,4670,77,0.638,0.577
716993058,Existing Customer,57,M,3,0.0,Divorced,1.0,0.0,48,5,2,3,24589.0,1640,22949.0,0.4,4291,78,0.625,0.067
787523283,Existing Customer,38,M,1,1.0,Single,2.0,0.0,27,6,2,5,26372.0,1365,25007.0,1.394,2291,56,1.0,0.052
714048783,Existing Customer,57,M,2,0.0,Single,2.0,0.0,36,6,3,0,8026.0,2202,5824.0,0.586,4072,72,0.6,0.274
771872733,Existing Customer,38,M,0,0.0,Married,1.0,0.0,26,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399
714127383,Attrited Customer,48,F,3,0.0,Divorced,0.0,0.0,36,3,3,2,4431.0,2517,1914.0,0.499,2185,48,0.371,0.568
821339433,Existing Customer,45,F,3,1.0,Married,0.0,0.0,41,5,4,2,2777.0,2118,659.0,1.036,4442,64,0.829,0.763
716442333,Existing Customer,34,F,3,1.0,Married,1.0,0.0,25,6,2,2,2275.0,1468,807.0,0.757,4977,88,0.692,0.645
772148058,Existing Customer,45,M,3,1.0,Divorced,2.0,0.0,34,6,6,3,2210.0,759,1451.0,0.892,2755,53,0.559,0.343
713041683,Attrited Customer,55,M,2,1.0,Married,3.0,0.0,36,3,2,4,4697.0,0,4697.0,0.544,1867,34,0.478,0.0
788771733,Existing Customer,49,M,4,0.0,Single,1.0,0.0,30,5,3,3,1579.0,900,679.0,0.592,4354,70,0.707,0.57
718194858,Existing Customer,48,F,5,1.0,Single,0.0,0.0,35,5,2,3,1942.0,1488,454.0,0.816,4940,88,0.796,0.766
720379533,Attrited Customer,47,M,3,0.0,Divorced,3.0,0.0,36,1,3,4,3952.0,0,3952.0,0.809,2066,37,0.233,0.0
818712633,Existing Customer,41,F,3,1.0,Single,0.0,0.0,36,4,6,2,4133.0,1067,3066.0,0.632,16100,119,0.608,0.258
771062733,Existing Customer,44,F,2,1.0,Single,0.0,0.0,31,1,2,1,4291.0,1285,3006.0,0.846,15511,101,0.629,0.299
709246683,Existing Customer,62,M,1,0.0,Single,0.0,0.0,36,5,1,1,18457.0,2248,16209.0,0.578,3603,69,0.643,0.122
714938733,Attrited Customer,48,M,1,2.0,Single,2.0,0.0,38,4,2,2,13174.0,0,13174.0,0.955,4890,49,0.485,0.0
714465558,Existing Customer,41,M,4,0.0,Married,3.0,1.0,36,3,1,4,34516.0,2205,32311.0,0.897,15033,98,0.922,0.064
718515483,Attrited Customer,64,M,0,1.0,Single,0.0,0.0,52,2,3,5,3570.0,2517,1053.0,0.69,3289,47,0.958,0.705
708504783,Existing Customer,47,M,3,0.0,Single,1.0,0.0,36,3,3,3,10960.0,1333,9627.0,0.678,3480,62,0.632,0.122
711100608,Attrited Customer,55,M,1,0.0,Single,1.0,0.0,48,5,2,2,1723.0,0,1723.0,1.038,2574,43,0.72,0.0
718755483,Existing Customer,44,M,2,0.0,Married,1.0,0.0,36,3,2,1,7317.0,959,6358.0,0.653,5082,86,0.686,0.131
711676908,Existing Customer,51,F,3,1.0,Married,0.0,0.0,36,3,2,3,12605.0,1449,11156.0,0.703,1870,56,0.647,0.115
714709983,Existing Customer,43,F,2,1.0,Married,0.0,0.0,36,6,2,4,6979.0,898,6081.0,0.565,1665,44,0.375,0.129
713530833,Attrited Customer,58,M,2,1.0,Married,1.0,0.0,48,2,3,3,4085.0,2238,1847.0,0.568,596,15,0.5,0.548
780684933,Existing Customer,49,M,3,0.0,Single,1.0,0.0,38,4,1,3,3051.0,1783,1268.0,0.732,4887,69,0.725,0.584
769196433,Existing Customer,55,F,2,2.0,Married,0.0,0.0,49,4,1,1,2414.0,2276,138.0,0.567,2000,62,0.59,0.943
788684508,Existing Customer,36,M,4,0.0,Married,2.0,0.0,25,4,3,3,5846.0,1732,4114.0,0.611,2056,41,0.64,0.296
720933408,Existing Customer,56,F,2,0.0,Divorced,0.0,0.0,36,3,1,2,8438.0,1825,6613.0,0.589,4798,89,0.712,0.216
789983133,Existing Customer,31,M,2,1.0,Divorced,2.0,1.0,22,2,3,2,34516.0,1780,32736.0,0.839,14185,98,0.69,0.052
710288883,Existing Customer,40,F,1,1.0,Married,0.0,0.0,32,4,1,5,8749.0,1654,7095.0,0.695,5054,73,0.553,0.189
753642933,Existing Customer,52,F,3,0.0,Single,0.0,0.0,45,3,3,0,2728.0,1365,1363.0,0.648,4293,83,0.976,0.5
719412258,Existing Customer,39,F,3,1.0,Single,0.0,0.0,30,5,3,4,5202.0,815,4387.0,1.108,1558,48,0.778,0.157
720711483,Attrited Customer,56,F,1,0.0,Married,0.0,0.0,42,5,2,3,3674.0,2517,1157.0,0.854,2608,45,0.731,0.685
819612933,Existing Customer,52,M,3,1.0,Single,2.0,0.0,47,1,3,3,25410.0,0,25410.0,0.559,5472,70,0.591,0.0
817977933,Attrited Customer,63,F,0,1.0,Single,0.0,0.0,56,5,6,3,1931.0,1531,400.0,0.778,2288,48,0.714,0.793
720849708,Existing Customer,44,M,4,1.0,Single,2.0,0.0,37,3,3,1,14388.0,2517,11871.0,0.709,7042,85,0.635,0.175
823528833,Existing Customer,50,F,1,0.0,Single,0.0,0.0,46,4,2,3,2081.0,1235,846.0,1.485,1337,29,1.071,0.593
709039533,Existing Customer,43,F,3,0.0,Divorced,0.0,0.0,24,6,1,4,5544.0,1095,4449.0,0.572,3829,55,0.964,0.198
714594933,Existing Customer,44,F,2,1.0,Divorced,0.0,0.0,36,6,3,0,7065.0,990,6075.0,0.503,3758,65,0.711,0.14
712652283,Existing Customer,36,M,1,0.0,Divorced,2.0,0.0,28,4,1,3,34516.0,774,33742.0,0.989,3030,74,0.805,0.022
715940358,Existing Customer,51,F,1,1.0,Married,0.0,0.0,42,6,2,2,5822.0,2387,3435.0,0.76,1804,49,0.75,0.41
713259858,Attrited Customer,26,M,0,0.0,Single,1.0,0.0,15,3,1,3,3324.0,0,3324.0,0.537,982,22,0.692,0.0
714195108,Existing Customer,45,F,2,2.0,Single,0.0,0.0,37,3,3,4,2707.0,1796,911.0,0.597,4077,70,1.059,0.663
826150608,Existing Customer,44,M,4,0.0,Single,1.0,1.0,40,1,1,2,18072.0,1378,16694.0,0.73,8199,98,0.75,0.076
708387933,Existing Customer,49,F,2,2.0,Married,0.0,0.0,37,2,1,2,5500.0,0,5500.0,0.675,14357,110,0.618,0.0
789731433,Existing Customer,26,F,0,0.0,Single,0.0,0.0,13,4,2,4,2063.0,1390,673.0,0.877,2602,42,0.556,0.674
711116133,Attrited Customer,50,F,1,0.0,Single,0.0,0.0,37,3,2,4,1838.0,0,1838.0,0.743,2461,47,1.136,0.0
721120008,Existing Customer,43,F,2,0.0,Single,1.0,0.0,29,6,3,2,2162.0,1377,785.0,0.6,1555,29,0.706,0.637
715499808,Existing Customer,63,F,0,0.0,Married,0.0,0.0,36,4,1,4,3552.0,2517,1035.0,0.465,1342,26,1.0,0.709
778919583,Existing Customer,49,F,0,1.0,Married,0.0,0.0,30,3,2,0,1604.0,1112,492.0,0.618,4253,68,0.744,0.693
715612983,Existing Customer,65,F,1,1.0,Single,0.0,0.0,55,5,2,4,6463.0,1660,4803.0,0.995,2336,49,1.722,0.257
718215033,Existing Customer,54,F,3,0.0,Married,0.0,0.0,36,6,2,4,2556.0,2260,296.0,0.487,1401,30,0.579,0.884
708378108,Existing Customer,39,F,1,2.0,Married,1.0,0.0,36,5,3,2,2147.0,771,1376.0,0.69,4631,76,0.767,0.359
717841683,Existing Customer,49,M,3,0.0,Married,1.0,0.0,36,6,1,3,22651.0,1085,21566.0,0.81,3915,72,0.674,0.048
715392558,Existing Customer,52,M,1,0.0,Single,3.0,0.0,44,6,1,2,34516.0,0,34516.0,1.03,2848,56,0.75,0.0
714963558,Existing Customer,46,M,3,1.0,Single,1.0,0.0,36,4,2,3,1438.3,0,1438.3,0.951,4374,71,0.775,0.0
710104908,Existing Customer,56,F,5,1.0,Single,0.0,0.0,43,4,1,0,2763.0,2517,246.0,0.938,1246,31,0.824,0.911
712503408,Existing Customer,57,M,2,1.0,Married,2.0,0.0,40,6,3,4,17925.0,1909,16016.0,0.712,17498,111,0.82,0.106
716924958,Attrited Customer,65,F,2,1.0,Single,0.0,0.0,56,3,0,3,6812.0,1926,4886.0,0.735,2288,48,0.778,0.283
711399408,Attrited Customer,34,F,2,1.0,Divorced,0.0,0.0,25,2,3,4,12373.0,0,12373.0,0.71,2462,40,0.429,0.0
790134408,Existing Customer,46,M,4,1.0,Single,1.0,0.0,39,6,2,3,10741.0,755,9986.0,1.166,1278,22,1.444,0.07
789692283,Existing Customer,47,F,5,1.0,Single,0.0,0.0,34,4,3,2,5950.0,0,5950.0,0.44,4655,66,0.784,0.0
712351908,Existing Customer,45,M,3,0.0,Divorced,2.0,0.0,34,1,2,3,26438.0,1655,24783.0,0.92,8029,81,0.723,0.063
717123858,Existing Customer,36,F,1,1.0,Married,1.0,0.0,36,5,1,3,3635.0,1617,2018.0,0.828,4045,62,1.067,0.445
711410958,Existing Customer,40,M,3,0.0,Married,1.0,0.0,28,2,2,3,13452.0,2517,10935.0,0.781,7582,69,0.917,0.187
710401458,Existing Customer,53,M,3,0.0,Married,2.0,0.0,40,2,2,3,16747.0,0,16747.0,0.801,4350,76,0.767,0.0
788960658,Existing Customer,42,F,2,0.0,Married,0.0,0.0,28,1,2,3,2573.0,1742,831.0,0.693,4649,88,0.76,0.677
788810658,Existing Customer,37,F,1,1.0,Single,0.0,0.0,20,3,2,5,9466.0,0,9466.0,0.818,2503,70,0.489,0.0
720191883,Existing Customer,45,M,3,0.0,Single,1.0,0.0,35,5,3,3,7050.0,659,6391.0,0.52,1236,36,1.0,0.093
772300383,Existing Customer,57,F,2,0.0,Married,1.0,0.0,46,3,1,3,5073.0,1533,3540.0,0.654,13420,122,0.743,0.302
770293758,Existing Customer,44,M,3,0.0,Single,0.0,0.0,38,6,1,2,2111.0,1047,1064.0,0.971,4830,82,0.952,0.496
711526533,Existing Customer,33,M,3,2.0,Married,2.0,0.0,25,4,2,3,16434.0,2104,14330.0,0.955,1726,37,0.85,0.128
789043008,Existing Customer,55,F,2,2.0,Divorced,0.0,0.0,43,4,2,4,9919.0,0,9919.0,0.496,2058,70,0.842,0.0
714505683,Existing Customer,51,M,4,0.0,Divorced,2.0,0.0,38,5,3,2,34516.0,0,34516.0,0.506,3250,63,0.658,0.0
788789658,Existing Customer,40,M,5,0.0,Divorced,2.0,0.0,22,6,1,4,4042.0,1744,2298.0,0.582,1471,37,0.542,0.431
714557583,Existing Customer,58,F,2,1.0,Single,0.0,0.0,36,6,4,0,2212.0,1902,310.0,0.691,4976,79,0.975,0.86
809071083,Existing Customer,60,F,1,1.0,Single,0.0,0.0,55,4,1,0,2346.0,2150,196.0,0.666,4592,90,0.8,0.916
712138983,Existing Customer,54,M,1,1.0,Married,1.0,0.0,36,3,3,2,2947.0,2216,731.0,0.76,1744,53,0.606,0.752
712481733,Existing Customer,55,F,2,1.0,Married,0.0,0.0,36,4,2,4,1438.3,739,699.3,0.727,4078,77,0.54,0.514
708938508,Existing Customer,63,M,1,0.0,Married,1.0,0.0,36,5,3,2,4559.0,1571,2988.0,1.441,1870,35,0.842,0.345
780008358,Attrited Customer,59,M,0,0.0,Divorced,1.0,0.0,48,2,6,2,13172.0,0,13172.0,0.876,2598,47,0.621,0.0
779261433,Existing Customer,54,F,2,1.0,Single,0.0,0.0,36,3,1,2,2043.0,1597,446.0,0.814,3553,61,0.694,0.782
712640583,Existing Customer,60,F,0,2.0,Married,0.0,0.0,51,4,1,3,7508.0,2148,5360.0,0.89,4950,70,0.707,0.286
779058108,Existing Customer,49,M,3,1.0,Divorced,1.0,0.0,30,6,1,2,2536.0,1823,713.0,0.703,1468,23,0.353,0.719
804606033,Existing Customer,46,M,4,0.0,Divorced,1.0,0.0,41,6,1,2,8738.0,1172,7566.0,0.65,3121,60,0.395,0.134
718473558,Attrited Customer,42,F,3,2.0,Single,0.0,0.0,18,5,3,4,8668.0,0,8668.0,0.275,1402,38,0.31,0.0
